Kinase,Compound,Predicted_Kd_Category
CAMKK1,GSK-1838705A,>3000nM
MET,A-674563,<3000nM
PIK3CA(I800L),Vandetanib,>3000nM
DCAMKL3,TAE-684,<3000nM
SRMS,PLX-4720,>3000nM
ABL1(Q252H)-nonphosphorylated,AB-1010,<3000nM
YSK1,LY-317615,>3000nM
ABL1(Y253F)-phosphorylated,AT-7519,>3000nM
YSK1,CI-1033,>3000nM
"EGFR(L858R,T790M)",AST-487,<3000nM
EGFR,PP-242,<3000nM
YANK3,GDC-0879,>3000nM
RIOK1,LY-317615,>3000nM
PHKG2,JNJ-28312141,<3000nM
MARK4,Staurosporine,<3000nM
EPHB1,GSK-1838705A,>3000nM
BRAF(V600E),PKC-412,<3000nM
LTK,R547,>3000nM
PFTAIRE2,R406,<3000nM
CSF1R,INCB18424,<3000nM
RSK1(Kin.Dom.1-N-terminal),CHIR-258/TKI-258,<3000nM
MRCKA,AST-487,<3000nM
JNK1,GSK-1838705A,>3000nM
CDK7,AZD-2171,>3000nM
CSNK1A1L,INCB18424,>3000nM
HIPK3,INCB18424,<3000nM
EPHA5,TAE-684,<3000nM
SRMS,Staurosporine,<3000nM
SYK,JNJ-28312141,<3000nM
ABL1(F317L)-phosphorylated,AZD-2171,<3000nM
ABL1(F317L)-nonphosphorylated,TG-101348,<3000nM
IRAK4,SB-203580,>3000nM
CSNK1A1L,Imatinib,>3000nM
MARK2,HKI-272,>3000nM
MEK5,LY-317615,<3000nM
NEK5,Nilotinib,>3000nM
RIPK1,SB-203580,>3000nM
MARK4,GW-2580,>3000nM
CSNK1A1L,HKI-272,>3000nM
CLK1,GSK-690693,<3000nM
DLK,PP-242,<3000nM
MTOR,SGX-523,>3000nM
CAMK2B,GSK-690693,>3000nM
RET,CP-690550,>3000nM
PRP4,AST-487,>3000nM
CDC2L5,GSK-690693,>3000nM
FYN,Staurosporine,<3000nM
BIKE,Erlotinib,>3000nM
EGFR(S752-I759del),AC220,>3000nM
NEK6,GW-2580,>3000nM
JAK3(JH1domain-catalytic),GDC-0879,>3000nM
LYN,Crizotinib,<3000nM
AAK1,BIBW-2992,>3000nM
RIOK3,BI-2536,>3000nM
EPHA3,ABT-869,<3000nM
TRKA,AZD-1152HQPA,>3000nM
ANKK1,LY-333531,>3000nM
EPHA8,MLN-8054,<3000nM
ULK1,KW-2449,<3000nM
INSR,Nilotinib,>3000nM
EGFR(T790M),KW-2449,<3000nM
FLT3(ITD),BIBW-2992,>3000nM
TLK1,AB-1010,>3000nM
MTOR,CHIR-258/TKI-258,>3000nM
CAMK2D,TG-101348,<3000nM
ERBB4,BIBW-2992,<3000nM
TNIK,Erlotinib,<3000nM
LCK,PD-173955,<3000nM
CSNK1G3,BIBW-2992,>3000nM
IRAK1,GDC-0941,>3000nM
PKNB(M.tuberculosis),R406,<3000nM
CTK,LY-333531,>3000nM
INSR,CI-1033,>3000nM
DRAK2,CEP-701,<3000nM
SRC,AT-7519,>3000nM
PRKD1,CP-690550,>3000nM
ABL1(F317L)-nonphosphorylated,CHIR-258/TKI-258,<3000nM
RIPK1,Crizotinib,>3000nM
INSRR,AZD-2171,>3000nM
CAMKK1,Imatinib,>3000nM
EPHB6,PKC-412,<3000nM
SRPK2,GDC-0879,>3000nM
TAOK3,AC220,>3000nM
PYK2,INCB18424,>3000nM
RSK1(Kin.Dom.1-N-terminal),BIRB-796,>3000nM
GRK7,CI-1033,>3000nM
ZAK,Staurosporine,<3000nM
VEGFR2,MLN-518,>3000nM
CSK,Dasatinib,<3000nM
ICK,CHIR-265/RAF-265,>3000nM
MEK5,TG-101348,<3000nM
EGFR(L858R),Staurosporine,<3000nM
PKN1,PHA-665752,>3000nM
PLK4,PD-173955,<3000nM
CAMK2B,AB-1010,>3000nM
CSNK1A1L,SB-203580,>3000nM
TYRO3,Dasatinib,>3000nM
JNK1,Vandetanib,>3000nM
DAPK3,BIBW-2992,>3000nM
ACVR1,MLN-518,>3000nM
DMPK2,R406,<3000nM
FLT4,Crizotinib,<3000nM
MAPKAPK5,GSK-690693,>3000nM
FAK,SB-203580,>3000nM
CDK3,Gefitinib,>3000nM
MAP3K2,AZD-2171,>3000nM
RIPK4,Crizotinib,>3000nM
STK39,Vandetanib,>3000nM
GRK4,Nilotinib,>3000nM
MYLK4,PTK-787,>3000nM
TYRO3,MLN-518,>3000nM
ALK,TAE-684,<3000nM
CSF1R,GW-2580,>3000nM
QSK,GSK-690693,>3000nM
CAMKK2,PTK-787,>3000nM
TYK2(JH1domain-catalytic),PLX-4720,>3000nM
FYN,AB-1010,<3000nM
PDPK1,ABT-869,>3000nM
JNK2,BMS-540215,>3000nM
MELK,AZD-2171,>3000nM
ABL2,Flavopiridol,<3000nM
MAP4K5,TAE-684,<3000nM
PRKD1,R547,>3000nM
KIT,R547,>3000nM
CLK3,ABT-869,>3000nM
ERBB3,CHIR-265/RAF-265,>3000nM
TNK2,AST-487,>3000nM
NDR2,R547,>3000nM
VEGFR2,JNJ-28312141,<3000nM
CDKL5,GW-2580,>3000nM
LTK,Ki-20227,>3000nM
BRAF(V600E),HKI-272,>3000nM
p38-beta,Flavopiridol,>3000nM
BMX,AST-487,<3000nM
CDK3,PTK-787,>3000nM
MAP4K4,Dasatinib,<3000nM
DLK,PKC-412,<3000nM
PAK7,Gefitinib,>3000nM
AMPK-alpha1,TAE-684,<3000nM
MST1R,Pazopanib,>3000nM
ERK8,KW-2449,<3000nM
LYN,R406,<3000nM
FES,R547,>3000nM
BMPR1B,R547,>3000nM
ABL1-nonphosphorylated,Pazopanib,<3000nM
MUSK,R406,<3000nM
DCAMKL3,AT-7519,>3000nM
MYLK,CEP-701,<3000nM
PKN1,AZD-1152HQPA,>3000nM
PDGFRA,PHA-665752,<3000nM
PKN2,GSK-1838705A,>3000nM
RIOK1,BMS-345541,>3000nM
MEK5,AZD-1152HQPA,<3000nM
CAMKK1,Vandetanib,>3000nM
HPK1,AZD-6244/ARRY-886,>3000nM
CSNK2A2,CI-1033,>3000nM
TNNI3K,KW-2449,<3000nM
AXL,GDC-0941,>3000nM
ULK1,PP-242,<3000nM
NDR2,KW-2449,>3000nM
PIM3,LY-333531,<3000nM
FRK,PHA-665752,<3000nM
CSNK1G2,BI-2536,>3000nM
PKMYT1,PD-173955,>3000nM
ABL1-nonphosphorylated,INCB18424,>3000nM
RIOK2,PLX-4720,>3000nM
ROS1,INCB18424,>3000nM
JAK3(JH1domain-catalytic),R547,>3000nM
HPK1,TG-101348,<3000nM
ABL1(F317L)-phosphorylated,ABT-869,>3000nM
ABL1(H396P)-phosphorylated,TG-101348,<3000nM
ABL1(F317L)-nonphosphorylated,AT-7519,>3000nM
RSK4(Kin.Dom.2-C-terminal),GDC-0941,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),AB-1010,>3000nM
PDPK1,CI-1033,>3000nM
ERK3,R547,>3000nM
HPK1,CEP-701,<3000nM
CDK5,GSK-1838705A,>3000nM
CDC2L1,Nilotinib,>3000nM
TGFBR2,CP-690550,>3000nM
PRKD2,MLN-518,>3000nM
TIE2,MLN-518,>3000nM
EGFR(L861Q),PHA-665752,>3000nM
SRC,BIRB-796,<3000nM
KIT(L576P),PHA-665752,>3000nM
ABL1(M351T)-phosphorylated,Dasatinib,<3000nM
AMPK-alpha1,Erlotinib,>3000nM
CDKL3,Vandetanib,>3000nM
MAP3K1,Crizotinib,>3000nM
ALK,CHIR-258/TKI-258,<3000nM
IKK-alpha,BMS-540215,>3000nM
FLT3(K663Q),GSK-690693,>3000nM
BMPR1B,PLX-4720,>3000nM
ERBB3,AC220,>3000nM
STK35,CI-1033,>3000nM
MYLK,Pazopanib,<3000nM
CSNK1E,PHA-665752,>3000nM
TAOK1,Staurosporine,<3000nM
ERK8,BMS-540215,>3000nM
ZAK,BMS-540215,>3000nM
PDPK1,PTK-787,>3000nM
ALK,LY-317615,>3000nM
PCTK1,MLN-120B,>3000nM
TRPM6,Nilotinib,>3000nM
KIT(V559D),PHA-665752,>3000nM
IRAK3,AZD-6244/ARRY-886,>3000nM
TNK1,LY-317615,>3000nM
ABL1(H396P)-phosphorylated,BI-2536,>3000nM
ERBB2,BMS-345541,>3000nM
PRKD3,PP-242,<3000nM
ERK5,R406,<3000nM
QSK,BMS-540215,>3000nM
DAPK3,BMS-387032/SNS-032,>3000nM
GAK,AZD-1152HQPA,<3000nM
HUNK,GDC-0941,>3000nM
MLK3,AZD-2171,>3000nM
MLK3,AC220,>3000nM
TNNI3K,CHIR-265/RAF-265,>3000nM
PRKCE,BMS-345541,>3000nM
PLK4,PTK-787,>3000nM
TRPM6,Gefitinib,>3000nM
PIK3CA(H1047L),R406,>3000nM
FLT3,SGX-523,>3000nM
BMPR1B,SGX-523,>3000nM
FLT3(ITD),GW-2580,>3000nM
PIK3CA(E542K),BI-2536,>3000nM
MTOR,Flavopiridol,>3000nM
MTOR,Ki-20227,>3000nM
CDC2L2,BI-2536,>3000nM
MAP4K3,LY-317615,>3000nM
HPK1,GSK-1838705A,>3000nM
LATS2,AG-013736,>3000nM
EPHA1,Vandetanib,<3000nM
p38-gamma,ABT-869,>3000nM
YANK1,BIRB-796,>3000nM
WEE2,SB-203580,>3000nM
TESK1,PP-242,>3000nM
DRAK1,KW-2449,<3000nM
TLK1,R406,<3000nM
ARK5,MLN-120B,>3000nM
TYRO3,Lapatinib,>3000nM
PRKD3,PHA-665752,>3000nM
JAK1(JH2domain-pseudokinase),LY-333531,>3000nM
PIP5K2B,Ki-20227,>3000nM
AXL,GW-2580,>3000nM
RIPK4,R547,>3000nM
ERK1,CP-690550,>3000nM
BRAF,MLN-518,>3000nM
PRKCH,Pazopanib,>3000nM
ABL1(Y253F)-phosphorylated,Vandetanib,<3000nM
PIK3CA(I800L),BMS-540215,>3000nM
MLK2,R547,>3000nM
ULK3,BIBW-2992,>3000nM
FGR,MLN-8054,<3000nM
SIK2,CP-690550,>3000nM
PKAC-alpha,KW-2449,<3000nM
MYLK4,BI-2536,>3000nM
CLK4,CP-690550,>3000nM
MLK1,Nilotinib,>3000nM
OSR1,Dasatinib,>3000nM
ICK,PD-173955,>3000nM
SLK,AZD-6244/ARRY-886,>3000nM
DRAK1,PLX-4720,>3000nM
KIT(D816V),LY-317615,>3000nM
KIT(A829P),CI-1033,<3000nM
ZAP70,A-674563,>3000nM
PRP4,PHA-665752,>3000nM
CSF1R,GDC-0941,>3000nM
CDK8,CHIR-258/TKI-258,>3000nM
PYK2,AZD-1152HQPA,>3000nM
SRPK2,ABT-869,>3000nM
NEK11,TG-101348,<3000nM
CSNK1A1L,CEP-701,<3000nM
RIPK2,CHIR-258/TKI-258,<3000nM
NEK5,PD-173955,>3000nM
NIM1,R406,<3000nM
AKT3,JNJ-28312141,>3000nM
KIT(A829P),Gefitinib,<3000nM
ABL1(F317I)-nonphosphorylated,TG-101348,<3000nM
ERK4,GDC-0941,>3000nM
PKN2,Gefitinib,>3000nM
QSK,MLN-8054,>3000nM
PIP5K1C,CI-1033,>3000nM
RIOK3,HKI-272,>3000nM
ASK2,PP-242,>3000nM
IRAK1,PKC-412,<3000nM
YES,CP-690550,>3000nM
TGFBR1,Ki-20227,>3000nM
PAK7,MLN-120B,>3000nM
TLK1,PTK-787,>3000nM
CLK1,SB-203580,>3000nM
MAP4K3,PP-242,<3000nM
MET,PTK-787,>3000nM
CAMK1D,JNJ-28312141,>3000nM
SgK110,AZD-2171,>3000nM
MARK4,BIBW-2992,>3000nM
DAPK1,PP-242,<3000nM
ASK2,Erlotinib,>3000nM
GSK3B,PKC-412,>3000nM
CDK5,BIBW-2992,>3000nM
CDK9,BIBW-2992,>3000nM
MELK,Erlotinib,>3000nM
FLT3(D835Y),AC220,<3000nM
TAOK3,GSK-690693,<3000nM
MST1R,PKC-412,>3000nM
MAST1,LY-333531,>3000nM
SLK,LY-317615,<3000nM
TNK2,Erlotinib,>3000nM
TNK1,HKI-272,>3000nM
EGFR(G719S),PTK-787,>3000nM
PIK3CG,SGX-523,>3000nM
CAMK2A,ABT-869,>3000nM
PCTK3,HKI-272,>3000nM
ROS1,AST-487,>3000nM
MST1R,MLN-120B,>3000nM
PRKCQ,PHA-665752,>3000nM
PIK3CA(M1043I),Gefitinib,>3000nM
MEK6,Ki-20227,>3000nM
MERTK,CHIR-265/RAF-265,>3000nM
PRKR,AT-7519,>3000nM
EGFR(S752-I759del),JNJ-28312141,<3000nM
RIOK2,TAE-684,<3000nM
p38-alpha,CEP-701,<3000nM
MAP3K3,Pazopanib,<3000nM
JNK1,R547,>3000nM
SRMS,CEP-701,<3000nM
BRAF(V600E),Pazopanib,<3000nM
FGFR3(G697C),Flavopiridol,>3000nM
FRK,GW-2580,>3000nM
p38-delta,CI-1033,>3000nM
DLK,MLN-518,>3000nM
RIOK2,Lapatinib,>3000nM
DYRK1B,GDC-0941,>3000nM
IKK-alpha,AC220,>3000nM
YANK3,Crizotinib,>3000nM
MAP4K3,GSK-690693,>3000nM
DCAMKL3,PP-242,<3000nM
TLK2,SGX-523,>3000nM
TIE2,Gefitinib,>3000nM
MST1R,SB-203580,>3000nM
ACVRL1,AZD-6244/ARRY-886,>3000nM
YANK3,Gefitinib,>3000nM
FLT3(D835H),R547,>3000nM
LRRK2(G2019S),GSK-1838705A,>3000nM
MEK5,BIRB-796,<3000nM
NEK11,AB-1010,>3000nM
JAK2(JH1domain-catalytic),MLN-8054,>3000nM
PRKCI,PP-242,>3000nM
GSK3B,GSK-1838705A,>3000nM
PKN1,Staurosporine,<3000nM
BRK,Gefitinib,>3000nM
MINK,TAE-684,<3000nM
NIM1,BIBW-2992,>3000nM
PLK3,AG-013736,>3000nM
CDC2L5,PLX-4720,>3000nM
RET(V804M),BIBW-2992,>3000nM
SRPK2,AT-7519,>3000nM
EGFR(T790M),GW-2580,>3000nM
BRSK2,R406,>3000nM
PRKCE,Staurosporine,<3000nM
"EGFR(L747-S752del, P753S)",A-674563,>3000nM
MARK4,MLN-8054,>3000nM
EGFR(E746-A750del),R547,>3000nM
PFCDPK1(P.falciparum),Dasatinib,>3000nM
ERK4,MLN-518,>3000nM
BRSK2,KW-2449,>3000nM
PHKG2,Nilotinib,>3000nM
CDK7,BMS-387032/SNS-032,<3000nM
BLK,Imatinib,<3000nM
ULK1,Imatinib,>3000nM
AKT1,PHA-665752,>3000nM
ACVR1,ABT-869,>3000nM
ERK1,CHIR-265/RAF-265,>3000nM
CIT,BMS-387032/SNS-032,<3000nM
CLK4,Pazopanib,>3000nM
LKB1,SGX-523,>3000nM
TGFBR1,CP-690550,>3000nM
TNK1,Gefitinib,>3000nM
EGFR(E746-A750del),LY-317615,>3000nM
JNK3,CHIR-265/RAF-265,>3000nM
EGFR(T790M),BIRB-796,>3000nM
YES,CI-1033,<3000nM
LIMK1,SGX-523,>3000nM
MST1R,HKI-272,>3000nM
LZK,SGX-523,>3000nM
RET(V804M),BMS-387032/SNS-032,>3000nM
TLK1,BIBW-2992,>3000nM
PDPK1,GSK-1838705A,>3000nM
PLK3,HKI-272,>3000nM
PIK3C2G,GDC-0941,>3000nM
LCK,AZD-2171,<3000nM
FGFR4,CI-1033,>3000nM
LZK,PD-173955,>3000nM
MYO3A,CP-690550,>3000nM
ANKK1,PKC-412,>3000nM
TAOK3,GW-2580,>3000nM
ADCK4,PP-242,<3000nM
MEK3,AZD-1152HQPA,>3000nM
"EGFR(L747-S752del, P753S)",Staurosporine,<3000nM
PDPK1,Imatinib,>3000nM
PAK3,AT-7519,>3000nM
"EGFR(L858R,T790M)",BMS-387032/SNS-032,>3000nM
PFPK5(P.falciparum),MLN-8054,>3000nM
TTK,Imatinib,>3000nM
ABL1(E255K)-phosphorylated,BMS-540215,<3000nM
CHEK1,AB-1010,>3000nM
RIPK4,CHIR-258/TKI-258,>3000nM
RSK4(Kin.Dom.2-C-terminal),AZD-2171,>3000nM
DDR1,BMS-387032/SNS-032,>3000nM
CSNK1D,AZD-6244/ARRY-886,>3000nM
HIPK4,LY-317615,<3000nM
GRK1,CP-690550,<3000nM
CAMK1D,PLX-4720,>3000nM
MELK,Staurosporine,<3000nM
ERK4,A-674563,>3000nM
MKNK1,BMS-387032/SNS-032,>3000nM
ULK2,AT-7519,>3000nM
ULK3,Gefitinib,>3000nM
MAST1,SB-203580,>3000nM
FGFR2,R406,<3000nM
SLK,AB-1010,>3000nM
MAP4K2,MLN-518,>3000nM
FER,INCB18424,>3000nM
BRK,Vandetanib,>3000nM
DMPK,Ki-20227,>3000nM
DCAMKL2,Lapatinib,>3000nM
LKB1,Imatinib,>3000nM
ABL1(F317L)-phosphorylated,Gefitinib,<3000nM
BRAF(V600E),Vandetanib,>3000nM
PIK3CA(E545A),SB-203580,>3000nM
DCAMKL1,SGX-523,>3000nM
TAK1,BI-2536,>3000nM
SGK3,BIRB-796,>3000nM
NLK,LY-333531,>3000nM
CDK4-cyclinD1,TAE-684,<3000nM
ERK3,Lapatinib,>3000nM
CDKL1,BMS-387032/SNS-032,>3000nM
FAK,GW-2580,>3000nM
RSK4(Kin.Dom.1-N-terminal),BMS-387032/SNS-032,>3000nM
JNK3,GW-2580,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),BMS-345541,>3000nM
NEK1,SB-203580,>3000nM
MAP3K3,HKI-272,<3000nM
IRAK3,R406,<3000nM
LOK,BMS-540215,<3000nM
STK35,Erlotinib,>3000nM
YANK3,ABT-869,>3000nM
CAMKK2,AZD-2171,>3000nM
EPHB1,AZD-6244/ARRY-886,>3000nM
"EGFR(L747-E749del, A750P)",BIBW-2992,<3000nM
JNK1,BMS-345541,>3000nM
PIK3CA(H1047Y),JNJ-28312141,>3000nM
GSK3A,PP-242,>3000nM
CSNK1G1,GSK-1838705A,>3000nM
BMPR2,LY-317615,>3000nM
DDR2,R406,<3000nM
p38-beta,Nilotinib,>3000nM
SGK3,PHA-665752,>3000nM
MAPKAPK5,KW-2449,>3000nM
ABL1-phosphorylated,SGX-523,>3000nM
MST1,BIBW-2992,>3000nM
RSK1(Kin.Dom.2-C-terminal),JNJ-28312141,<3000nM
ACVR2B,KW-2449,<3000nM
TAOK3,BMS-345541,>3000nM
EPHA3,AC220,>3000nM
BLK,PKC-412,<3000nM
DAPK1,AB-1010,>3000nM
ASK1,PP-242,>3000nM
RSK1(Kin.Dom.2-C-terminal),R547,>3000nM
MINK,TG-101348,<3000nM
ERK4,AC220,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),AZD-1152HQPA,>3000nM
CSNK1A1,CP-690550,>3000nM
DRAK1,Erlotinib,>3000nM
CDK8,GW-2580,>3000nM
FGFR3,TAE-684,<3000nM
ABL1(M351T)-phosphorylated,PTK-787,>3000nM
HIPK1,PHA-665752,<3000nM
GRK4,AC220,>3000nM
TNNI3K,GSK-690693,>3000nM
SIK2,BMS-345541,>3000nM
YSK4,Ki-20227,<3000nM
PIM3,Ki-20227,>3000nM
PRKX,MLN-120B,>3000nM
TNNI3K,JNJ-28312141,<3000nM
CDK7,Lapatinib,>3000nM
MAST1,JNJ-28312141,>3000nM
EPHB4,CHIR-265/RAF-265,>3000nM
MLK1,PLX-4720,>3000nM
TLK2,PKC-412,>3000nM
MEK4,LY-333531,>3000nM
YANK2,INCB18424,>3000nM
NEK1,Staurosporine,<3000nM
ABL2,SB-203580,>3000nM
CAMK2A,BMS-345541,>3000nM
FLT1,Vandetanib,<3000nM
FYN,GSK-1838705A,>3000nM
PAK2,AZD-1152HQPA,>3000nM
ERK3,SGX-523,>3000nM
MAP4K2,BMS-345541,>3000nM
CDC2L5,CHIR-265/RAF-265,>3000nM
CHEK2,Ki-20227,>3000nM
GRK7,LY-333531,<3000nM
MARK4,PD-173955,>3000nM
FLT3(N841I),LY-317615,<3000nM
PIK3CA,MLN-120B,>3000nM
PIP5K2B,Staurosporine,<3000nM
RPS6KA4(Kin.Dom.2-C-terminal),LY-333531,<3000nM
CDK2,ABT-869,>3000nM
HPK1,PLX-4720,>3000nM
PYK2,MLN-518,>3000nM
ERK2,Nilotinib,>3000nM
MTOR,TAE-684,>3000nM
CDC2L1,A-674563,<3000nM
ADCK3,Flavopiridol,>3000nM
RIPK2,R547,>3000nM
LATS2,LY-317615,>3000nM
JAK1(JH1domain-catalytic),LY-333531,>3000nM
MEK1,CI-1033,<3000nM
CAMK2B,PLX-4720,>3000nM
MYO3A,PP-242,>3000nM
CAMK1G,Nilotinib,>3000nM
"EGFR(L747-S752del, P753S)",TAE-684,<3000nM
RIPK5,Pazopanib,>3000nM
TGFBR1,AG-013736,>3000nM
PCTK2,CHIR-258/TKI-258,>3000nM
"KIT(V559D,T670I)",MLN-120B,>3000nM
RIPK5,MLN-8054,>3000nM
FER,SGX-523,>3000nM
EGFR(L858R),GSK-1838705A,>3000nM
FLT3(D835Y),CHIR-258/TKI-258,<3000nM
ASK2,HKI-272,>3000nM
PCTK2,PP-242,>3000nM
PLK2,GSK-1838705A,>3000nM
MARK1,CHIR-258/TKI-258,>3000nM
ABL1(H396P)-nonphosphorylated,AC220,>3000nM
SNRK,PD-173955,>3000nM
DCAMKL1,Pazopanib,>3000nM
ABL1(F317L)-phosphorylated,MLN-518,>3000nM
PIK3CA(C420R),AB-1010,>3000nM
"EGFR(L747-T751del,Sins)",Erlotinib,<3000nM
MST3,CHIR-258/TKI-258,>3000nM
p38-delta,PD-173955,>3000nM
CAMK4,AG-013736,>3000nM
"KIT(V559D,V654A)",Crizotinib,<3000nM
LATS2,MLN-8054,>3000nM
MRCKA,AB-1010,>3000nM
TAOK2,Staurosporine,<3000nM
KIT(L576P),PP-242,<3000nM
ICK,R547,>3000nM
TESK1,Imatinib,>3000nM
DYRK2,Lapatinib,>3000nM
ROCK2,CEP-701,<3000nM
MST3,Dasatinib,>3000nM
TNK2,AC220,>3000nM
YSK1,Dasatinib,>3000nM
ERK5,AZD-2171,>3000nM
EPHB3,CHIR-258/TKI-258,>3000nM
MAP3K4,Flavopiridol,>3000nM
PFTAIRE2,AZD-2171,>3000nM
SIK,GDC-0941,>3000nM
PKMYT1,LY-333531,>3000nM
PIK3CA(Q546K),A-674563,>3000nM
RIPK4,Lapatinib,>3000nM
ACVR2A,TAE-684,<3000nM
MARK3,PHA-665752,>3000nM
EGFR(L858R),SB-203580,<3000nM
SRPK3,PLX-4720,>3000nM
RSK1(Kin.Dom.2-C-terminal),AC220,>3000nM
IRAK3,LY-317615,>3000nM
PHKG1,INCB18424,<3000nM
PAK1,MLN-120B,>3000nM
EPHB3,AZD-2171,>3000nM
PIK3CA(H1047Y),ABT-869,>3000nM
PIK3CG,MLN-518,>3000nM
ANKK1,CHIR-258/TKI-258,>3000nM
PIK3C2G,PD-173955,>3000nM
LTK,TG-101348,<3000nM
CDK5,Ki-20227,>3000nM
BMPR1A,BIBW-2992,>3000nM
RSK4(Kin.Dom.2-C-terminal),GSK-690693,>3000nM
PFTK1,SB-203580,>3000nM
CAMK4,Ki-20227,>3000nM
CHEK1,MLN-518,>3000nM
TRPM6,PP-242,>3000nM
ABL1(H396P)-nonphosphorylated,INCB18424,>3000nM
GRK7,Pazopanib,>3000nM
HIPK3,ABT-869,<3000nM
MKNK2,Staurosporine,<3000nM
CDC2L2,CP-690550,>3000nM
EPHB1,Flavopiridol,>3000nM
RSK4(Kin.Dom.1-N-terminal),BIRB-796,>3000nM
MST1,PD-173955,<3000nM
BIKE,BIBW-2992,>3000nM
ADCK3,Gefitinib,>3000nM
TBK1,BMS-540215,>3000nM
EGFR,AZD-1152HQPA,<3000nM
PRKG2,HKI-272,>3000nM
NEK9,Vandetanib,>3000nM
EGFR(L861Q),TG-101348,<3000nM
MET(Y1235D),Vandetanib,<3000nM
PAK3,GSK-1838705A,>3000nM
RIPK5,Staurosporine,<3000nM
MRCKB,Pazopanib,>3000nM
CIT,GDC-0879,>3000nM
ACVRL1,AC220,>3000nM
DAPK2,CHIR-258/TKI-258,<3000nM
AMPK-alpha2,MLN-518,>3000nM
ABL1(T315I)-phosphorylated,Vandetanib,<3000nM
CHEK2,MLN-120B,>3000nM
CAMK2B,GDC-0879,>3000nM
RET(V804L),Vandetanib,<3000nM
INSRR,MLN-120B,>3000nM
TIE2,Pazopanib,<3000nM
CDKL5,Flavopiridol,>3000nM
MEK2,R406,<3000nM
RET(M918T),Gefitinib,<3000nM
IKK-alpha,AST-487,<3000nM
MKNK1,GSK-690693,>3000nM
MST3,HKI-272,>3000nM
CAMK2G,BMS-387032/SNS-032,>3000nM
AMPK-alpha1,MLN-518,>3000nM
PAK1,HKI-272,>3000nM
LIMK1,BIRB-796,>3000nM
ABL1(H396P)-nonphosphorylated,R547,>3000nM
ERBB2,Imatinib,>3000nM
MYO3A,BIBW-2992,>3000nM
PHKG1,PD-173955,<3000nM
"EGFR(L747-S752del, P753S)",BMS-345541,>3000nM
ABL1(Y253F)-phosphorylated,Erlotinib,<3000nM
MYO3A,GDC-0941,>3000nM
CDK5,GSK-690693,>3000nM
CSNK1A1,AC220,>3000nM
PIK3CG,CHIR-258/TKI-258,>3000nM
DMPK2,PP-242,<3000nM
TTK,INCB18424,<3000nM
PRKCD,LY-317615,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),AST-487,<3000nM
EPHA7,GSK-1838705A,>3000nM
FLT3(R834Q),Nilotinib,>3000nM
TGFBR2,SB-203580,>3000nM
PRKD3,GW-2580,>3000nM
MET(M1250T),A-674563,>3000nM
MKNK2,AB-1010,>3000nM
MAPKAPK2,AZD-2171,>3000nM
EGFR(L861Q),Gefitinib,<3000nM
TNK2,CHIR-265/RAF-265,>3000nM
MET,TG-101348,<3000nM
RPS6KA4(Kin.Dom.2-C-terminal),CHIR-258/TKI-258,<3000nM
PIP5K1C,KW-2449,<3000nM
ROCK1,BIRB-796,>3000nM
HIPK2,AZD-6244/ARRY-886,>3000nM
HIPK1,BIRB-796,>3000nM
FLT4,Vandetanib,<3000nM
FGR,Staurosporine,<3000nM
ERK1,AZD-1152HQPA,>3000nM
PRP4,MLN-8054,>3000nM
NEK4,Dasatinib,>3000nM
OSR1,BMS-540215,>3000nM
ABL1(Q252H)-nonphosphorylated,LY-333531,>3000nM
BMPR1A,GSK-690693,>3000nM
YES,R547,>3000nM
RET,Crizotinib,<3000nM
MARK3,LY-333531,>3000nM
ERN1,Crizotinib,>3000nM
PKAC-alpha,Imatinib,>3000nM
PAK4,PD-173955,>3000nM
MUSK,LY-333531,>3000nM
CSNK1G1,Gefitinib,>3000nM
MRCKA,Crizotinib,>3000nM
CSNK1A1,MLN-8054,>3000nM
CDK4-cyclinD1,Flavopiridol,<3000nM
PIK3CA(I800L),GDC-0941,<3000nM
LOK,AST-487,<3000nM
ACVR2B,AB-1010,>3000nM
PKAC-alpha,Ki-20227,>3000nM
PKAC-alpha,BMS-387032/SNS-032,>3000nM
PFTAIRE2,GDC-0879,>3000nM
CAMK1G,PLX-4720,>3000nM
JAK2(JH1domain-catalytic),CI-1033,>3000nM
LKB1,INCB18424,>3000nM
PIP5K1C,GDC-0941,>3000nM
PIK3CA(E545K),CP-690550,>3000nM
PDGFRB,Nilotinib,<3000nM
SGK3,Ki-20227,>3000nM
ABL1-nonphosphorylated,Nilotinib,<3000nM
HIPK4,R406,<3000nM
HIPK2,PD-173955,<3000nM
CAMK2D,MLN-8054,>3000nM
RET(V804L),AT-7519,>3000nM
FYN,A-674563,>3000nM
AURKC,Gefitinib,>3000nM
ABL1(E255K)-phosphorylated,Staurosporine,<3000nM
IRAK1,AB-1010,>3000nM
PRKX,GDC-0879,>3000nM
FLT3(D835Y),PTK-787,>3000nM
CSNK1A1L,Lapatinib,>3000nM
EPHB6,JNJ-28312141,<3000nM
PCTK3,AT-7519,>3000nM
CLK4,Imatinib,>3000nM
ERK2,AZD-6244/ARRY-886,>3000nM
MEK5,R547,>3000nM
