Kinase,Compound,Predicted_Kd_Category
RPS6KA5(Kin.Dom.2-C-terminal),TG-100-115,>300nM
RSK1(Kin.Dom.1-N-terminal),TG-100-115,>300nM
RSK1(Kin.Dom.2-C-terminal),TG-100-115,>300nM
RSK2(Kin.Dom.1-N-terminal),TG-100-115,>300nM
RSK3(Kin.Dom.1-N-terminal),TG-100-115,>300nM
RSK3(Kin.Dom.2-C-terminal),TG-100-115,>300nM
RSK4(Kin.Dom.1-N-terminal),TG-100-115,>300nM
RSK4(Kin.Dom.2-C-terminal),TG-100-115,>300nM
S6K1,TG-100-115,>300nM
SBK1,TG-100-115,>300nM
SgK110,TG-100-115,>300nM
SGK3,TG-100-115,>300nM
SIK,TG-100-115,>300nM
SIK2,TG-100-115,>300nM
SLK,TG-100-115,<300nM
SNARK,TG-100-115,>300nM
SNRK,TG-100-115,>300nM
SRC,TG-100-115,>300nM
SRMS,TG-100-115,>300nM
SRPK1,TG-100-115,>300nM
SRPK2,TG-100-115,>300nM
SRPK3,TG-100-115,>300nM
STK16,TG-100-115,>300nM
STK33,TG-100-115,>300nM
STK35,TG-100-115,>300nM
STK36,TG-100-115,>300nM
STK39,TG-100-115,>300nM
SYK,TG-100-115,>300nM
TAK1,TG-100-115,>300nM
TAOK1,TG-100-115,>300nM
TAOK2,TG-100-115,>300nM
TAOK3,TG-100-115,<300nM
TBK1,TG-100-115,>300nM
TEC,TG-100-115,>300nM
TESK1,TG-100-115,>300nM
TGFBR1,TG-100-115,>300nM
TGFBR2,TG-100-115,>300nM
TIE1,TG-100-115,>300nM
TIE2,TG-100-115,>300nM
TLK1,TG-100-115,>300nM
TLK2,TG-100-115,>300nM
TNIK,TG-100-115,<300nM
TNK1,TG-100-115,>300nM
TNK2,TG-100-115,>300nM
TNNI3K,TG-100-115,>300nM
TRKA,TG-100-115,>300nM
TRKB,TG-100-115,<300nM
TRKC,TG-100-115,>300nM
TRPM6,TG-100-115,>300nM
TSSK1B,TG-100-115,>300nM
TTK,TG-100-115,>300nM
TXK,TG-100-115,>300nM
TYK2(JH1domain-catalytic),TG-100-115,<300nM
TYK2(JH2domain-pseudokinase),TG-100-115,>300nM
TYRO3,TG-100-115,>300nM
ULK1,TG-100-115,>300nM
ULK2,TG-100-115,>300nM
ULK3,TG-100-115,>300nM
VEGFR2,TG-100-115,<300nM
VRK2,TG-100-115,>300nM
WEE1,TG-100-115,>300nM
WEE2,TG-100-115,>300nM
YANK1,TG-100-115,>300nM
YANK2,TG-100-115,>300nM
YANK3,TG-100-115,>300nM
YES,TG-100-115,<300nM
YSK1,TG-100-115,>300nM
YSK4,TG-100-115,<300nM
ZAK,TG-100-115,>300nM
ZAP70,TG-100-115,>300nM
AAK1,VX-680/MK-0457,>300nM
ABL1(E255K)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(F317I)-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1(F317I)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(F317L)-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1(F317L)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(H396P)-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1(H396P)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(M351T)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(Q252H)-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1(Q252H)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(T315I)-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1(T315I)-phosphorylated,VX-680/MK-0457,<300nM
ABL1(Y253F)-phosphorylated,VX-680/MK-0457,<300nM
ABL1-nonphosphorylated,VX-680/MK-0457,<300nM
ABL1-phosphorylated,VX-680/MK-0457,<300nM
ABL2,VX-680/MK-0457,<300nM
ACVR1,VX-680/MK-0457,>300nM
ACVR1B,VX-680/MK-0457,>300nM
ACVR2A,VX-680/MK-0457,>300nM
ACVR2B,VX-680/MK-0457,>300nM
ACVRL1,VX-680/MK-0457,>300nM
ADCK3,VX-680/MK-0457,>300nM
ADCK4,VX-680/MK-0457,>300nM
AKT1,VX-680/MK-0457,>300nM
AKT2,VX-680/MK-0457,>300nM
AKT3,VX-680/MK-0457,>300nM
ALK,VX-680/MK-0457,<300nM
AMPK-alpha1,VX-680/MK-0457,>300nM
AMPK-alpha2,VX-680/MK-0457,>300nM
ANKK1,VX-680/MK-0457,>300nM
ARK5,VX-680/MK-0457,>300nM
ASK1,VX-680/MK-0457,>300nM
ASK2,VX-680/MK-0457,>300nM
AURKA,VX-680/MK-0457,>300nM
AURKB,VX-680/MK-0457,<300nM
AURKC,VX-680/MK-0457,<300nM
AXL,VX-680/MK-0457,<300nM
BIKE,VX-680/MK-0457,<300nM
BLK,VX-680/MK-0457,<300nM
BMPR1A,VX-680/MK-0457,>300nM
BMPR1B,VX-680/MK-0457,>300nM
BMPR2,VX-680/MK-0457,>300nM
BMX,VX-680/MK-0457,>300nM
BRAF,VX-680/MK-0457,>300nM
BRAF(V600E),VX-680/MK-0457,>300nM
BRK,VX-680/MK-0457,>300nM
BRSK1,VX-680/MK-0457,>300nM
BRSK2,VX-680/MK-0457,>300nM
BTK,VX-680/MK-0457,>300nM
CAMK1,VX-680/MK-0457,>300nM
CAMK1D,VX-680/MK-0457,>300nM
CAMK1G,VX-680/MK-0457,>300nM
CAMK2A,VX-680/MK-0457,>300nM
CAMK2B,VX-680/MK-0457,>300nM
CAMK2D,VX-680/MK-0457,>300nM
CAMK2G,VX-680/MK-0457,>300nM
CAMK4,VX-680/MK-0457,>300nM
CAMKK1,VX-680/MK-0457,>300nM
CAMKK2,VX-680/MK-0457,>300nM
CASK,VX-680/MK-0457,>300nM
CDC2L1,VX-680/MK-0457,>300nM
CDC2L2,VX-680/MK-0457,>300nM
CDC2L5,VX-680/MK-0457,>300nM
CDK11,VX-680/MK-0457,>300nM
CDK2,VX-680/MK-0457,>300nM
CDK3,VX-680/MK-0457,>300nM
CDK4-cyclinD1,VX-680/MK-0457,>300nM
CDK4-cyclinD3,VX-680/MK-0457,>300nM
CDK5,VX-680/MK-0457,>300nM
CDK7,VX-680/MK-0457,<300nM
CDK8,VX-680/MK-0457,>300nM
CDK9,VX-680/MK-0457,<300nM
CDKL1,VX-680/MK-0457,>300nM
CDKL2,VX-680/MK-0457,>300nM
CDKL3,VX-680/MK-0457,>300nM
CDKL5,VX-680/MK-0457,<300nM
CHEK1,VX-680/MK-0457,>300nM
CHEK2,VX-680/MK-0457,>300nM
CIT,VX-680/MK-0457,>300nM
CLK1,VX-680/MK-0457,>300nM
CLK2,VX-680/MK-0457,>300nM
CLK3,VX-680/MK-0457,>300nM
CLK4,VX-680/MK-0457,>300nM
CSF1R,VX-680/MK-0457,<300nM
CSK,VX-680/MK-0457,>300nM
CSNK1A1,VX-680/MK-0457,>300nM
CSNK1A1L,VX-680/MK-0457,>300nM
CSNK1D,VX-680/MK-0457,>300nM
CSNK1E,VX-680/MK-0457,>300nM
CSNK1G1,VX-680/MK-0457,>300nM
CSNK1G2,VX-680/MK-0457,>300nM
CSNK1G3,VX-680/MK-0457,>300nM
CSNK2A1,VX-680/MK-0457,>300nM
CSNK2A2,VX-680/MK-0457,>300nM
CTK,VX-680/MK-0457,>300nM
DAPK1,VX-680/MK-0457,>300nM
DAPK2,VX-680/MK-0457,>300nM
DAPK3,VX-680/MK-0457,>300nM
DCAMKL1,VX-680/MK-0457,>300nM
DCAMKL2,VX-680/MK-0457,>300nM
DCAMKL3,VX-680/MK-0457,>300nM
DDR1,VX-680/MK-0457,<300nM
DDR2,VX-680/MK-0457,<300nM
DLK,VX-680/MK-0457,>300nM
DMPK,VX-680/MK-0457,>300nM
DMPK2,VX-680/MK-0457,>300nM
DRAK1,VX-680/MK-0457,>300nM
DRAK2,VX-680/MK-0457,>300nM
DYRK1A,VX-680/MK-0457,<300nM
DYRK1B,VX-680/MK-0457,>300nM
DYRK2,VX-680/MK-0457,>300nM
EGFR,VX-680/MK-0457,>300nM
EGFR(E746-A750del),VX-680/MK-0457,>300nM
EGFR(G719C),VX-680/MK-0457,>300nM
EGFR(G719S),VX-680/MK-0457,>300nM
"EGFR(L747-E749del, A750P)",VX-680/MK-0457,>300nM
"EGFR(L747-S752del, P753S)",VX-680/MK-0457,>300nM
"EGFR(L747-T751del,Sins)",VX-680/MK-0457,>300nM
EGFR(L858R),VX-680/MK-0457,>300nM
"EGFR(L858R,T790M)",VX-680/MK-0457,>300nM
EGFR(L861Q),VX-680/MK-0457,>300nM
EGFR(S752-I759del),VX-680/MK-0457,>300nM
EGFR(T790M),VX-680/MK-0457,>300nM
EIF2AK1,VX-680/MK-0457,>300nM
EPHA1,VX-680/MK-0457,<300nM
EPHA2,VX-680/MK-0457,<300nM
EPHA3,VX-680/MK-0457,>300nM
EPHA4,VX-680/MK-0457,>300nM
EPHA5,VX-680/MK-0457,>300nM
EPHA6,VX-680/MK-0457,<300nM
EPHA7,VX-680/MK-0457,>300nM
EPHA8,VX-680/MK-0457,>300nM
EPHB1,VX-680/MK-0457,>300nM
EPHB2,VX-680/MK-0457,>300nM
EPHB3,VX-680/MK-0457,>300nM
EPHB4,VX-680/MK-0457,>300nM
EPHB6,VX-680/MK-0457,<300nM
ERBB2,VX-680/MK-0457,>300nM
ERBB3,VX-680/MK-0457,>300nM
ERBB4,VX-680/MK-0457,>300nM
ERK1,VX-680/MK-0457,>300nM
ERK2,VX-680/MK-0457,>300nM
ERK3,VX-680/MK-0457,>300nM
ERK4,VX-680/MK-0457,>300nM
ERK5,VX-680/MK-0457,>300nM
ERK8,VX-680/MK-0457,<300nM
ERN1,VX-680/MK-0457,>300nM
FAK,VX-680/MK-0457,>300nM
FER,VX-680/MK-0457,>300nM
FES,VX-680/MK-0457,>300nM
FGFR1,VX-680/MK-0457,<300nM
FGFR2,VX-680/MK-0457,<300nM
FGFR3,VX-680/MK-0457,<300nM
FGFR3(G697C),VX-680/MK-0457,<300nM
FGFR4,VX-680/MK-0457,>300nM
FGR,VX-680/MK-0457,<300nM
FLT1,VX-680/MK-0457,<300nM
FLT3,VX-680/MK-0457,<300nM
FLT3(D835H),VX-680/MK-0457,<300nM
FLT3(D835Y),VX-680/MK-0457,<300nM
FLT3(ITD),VX-680/MK-0457,<300nM
FLT3(K663Q),VX-680/MK-0457,<300nM
FLT3(N841I),VX-680/MK-0457,<300nM
FLT3(R834Q),VX-680/MK-0457,<300nM
FLT4,VX-680/MK-0457,<300nM
FRK,VX-680/MK-0457,<300nM
FYN,VX-680/MK-0457,>300nM
GAK,VX-680/MK-0457,<300nM
"GCN2(Kin.Dom.2,S808G)",VX-680/MK-0457,<300nM
GRK1,VX-680/MK-0457,>300nM
GRK4,VX-680/MK-0457,>300nM
GRK7,VX-680/MK-0457,>300nM
GSK3A,VX-680/MK-0457,>300nM
GSK3B,VX-680/MK-0457,>300nM
HCK,VX-680/MK-0457,>300nM
HIPK1,VX-680/MK-0457,>300nM
HIPK2,VX-680/MK-0457,>300nM
HIPK3,VX-680/MK-0457,<300nM
HIPK4,VX-680/MK-0457,>300nM
HPK1,VX-680/MK-0457,<300nM
HUNK,VX-680/MK-0457,>300nM
ICK,VX-680/MK-0457,<300nM
IGF1R,VX-680/MK-0457,>300nM
IKK-alpha,VX-680/MK-0457,>300nM
IKK-beta,VX-680/MK-0457,>300nM
IKK-epsilon,VX-680/MK-0457,>300nM
INSR,VX-680/MK-0457,>300nM
INSRR,VX-680/MK-0457,>300nM
IRAK1,VX-680/MK-0457,<300nM
IRAK3,VX-680/MK-0457,>300nM
IRAK4,VX-680/MK-0457,>300nM
ITK,VX-680/MK-0457,>300nM
JAK1(JH1domain-catalytic),VX-680/MK-0457,>300nM
JAK1(JH2domain-pseudokinase),VX-680/MK-0457,>300nM
JAK2(JH1domain-catalytic),VX-680/MK-0457,<300nM
JAK3(JH1domain-catalytic),VX-680/MK-0457,<300nM
JNK1,VX-680/MK-0457,>300nM
JNK2,VX-680/MK-0457,>300nM
JNK3,VX-680/MK-0457,>300nM
KIT,VX-680/MK-0457,<300nM
KIT(A829P),VX-680/MK-0457,<300nM
KIT(D816H),VX-680/MK-0457,<300nM
KIT(D816V),VX-680/MK-0457,<300nM
KIT(L576P),VX-680/MK-0457,<300nM
KIT(V559D),VX-680/MK-0457,<300nM
"KIT(V559D,T670I)",VX-680/MK-0457,<300nM
"KIT(V559D,V654A)",VX-680/MK-0457,<300nM
LATS1,VX-680/MK-0457,>300nM
LATS2,VX-680/MK-0457,>300nM
LCK,VX-680/MK-0457,<300nM
LIMK1,VX-680/MK-0457,>300nM
LIMK2,VX-680/MK-0457,>300nM
LKB1,VX-680/MK-0457,>300nM
LOK,VX-680/MK-0457,>300nM
LRRK2,VX-680/MK-0457,>300nM
LRRK2(G2019S),VX-680/MK-0457,>300nM
LTK,VX-680/MK-0457,>300nM
LYN,VX-680/MK-0457,<300nM
LZK,VX-680/MK-0457,>300nM
MAK,VX-680/MK-0457,>300nM
MAP3K1,VX-680/MK-0457,>300nM
MAP3K15,VX-680/MK-0457,>300nM
MAP3K2,VX-680/MK-0457,>300nM
MAP3K3,VX-680/MK-0457,<300nM
MAP3K4,VX-680/MK-0457,>300nM
MAP4K2,VX-680/MK-0457,<300nM
MAP4K3,VX-680/MK-0457,<300nM
MAP4K4,VX-680/MK-0457,<300nM
MAP4K5,VX-680/MK-0457,<300nM
MAPKAPK2,VX-680/MK-0457,>300nM
MAPKAPK5,VX-680/MK-0457,>300nM
MARK1,VX-680/MK-0457,>300nM
MARK2,VX-680/MK-0457,>300nM
MARK3,VX-680/MK-0457,>300nM
MARK4,VX-680/MK-0457,>300nM
MAST1,VX-680/MK-0457,>300nM
MEK1,VX-680/MK-0457,>300nM
MEK2,VX-680/MK-0457,>300nM
MEK3,VX-680/MK-0457,>300nM
MEK4,VX-680/MK-0457,>300nM
MEK5,VX-680/MK-0457,<300nM
MEK6,VX-680/MK-0457,>300nM
MELK,VX-680/MK-0457,>300nM
MERTK,VX-680/MK-0457,>300nM
MET,VX-680/MK-0457,>300nM
MET(M1250T),VX-680/MK-0457,>300nM
MET(Y1235D),VX-680/MK-0457,>300nM
MINK,VX-680/MK-0457,<300nM
MKK7,VX-680/MK-0457,>300nM
MKNK1,VX-680/MK-0457,>300nM
MKNK2,VX-680/MK-0457,>300nM
MLCK,VX-680/MK-0457,>300nM
MLK1,VX-680/MK-0457,>300nM
MLK2,VX-680/MK-0457,>300nM
MLK3,VX-680/MK-0457,>300nM
MRCKA,VX-680/MK-0457,>300nM
MRCKB,VX-680/MK-0457,>300nM
MST1,VX-680/MK-0457,>300nM
MST1R,VX-680/MK-0457,>300nM
MST2,VX-680/MK-0457,>300nM
MST3,VX-680/MK-0457,>300nM
MST4,VX-680/MK-0457,>300nM
MTOR,VX-680/MK-0457,>300nM
MUSK,VX-680/MK-0457,<300nM
MYLK,VX-680/MK-0457,>300nM
MYLK2,VX-680/MK-0457,>300nM
MYLK4,VX-680/MK-0457,>300nM
MYO3A,VX-680/MK-0457,>300nM
MYO3B,VX-680/MK-0457,>300nM
NDR1,VX-680/MK-0457,>300nM
NDR2,VX-680/MK-0457,>300nM
NEK1,VX-680/MK-0457,>300nM
NEK11,VX-680/MK-0457,>300nM
NEK2,VX-680/MK-0457,>300nM
NEK3,VX-680/MK-0457,>300nM
NEK4,VX-680/MK-0457,>300nM
NEK5,VX-680/MK-0457,>300nM
NEK6,VX-680/MK-0457,>300nM
NEK7,VX-680/MK-0457,>300nM
NEK9,VX-680/MK-0457,>300nM
NIM1,VX-680/MK-0457,>300nM
NLK,VX-680/MK-0457,>300nM
OSR1,VX-680/MK-0457,>300nM
p38-alpha,VX-680/MK-0457,>300nM
p38-beta,VX-680/MK-0457,>300nM
p38-delta,VX-680/MK-0457,>300nM
p38-gamma,VX-680/MK-0457,>300nM
PAK1,VX-680/MK-0457,>300nM
PAK2,VX-680/MK-0457,>300nM
PAK3,VX-680/MK-0457,>300nM
PAK4,VX-680/MK-0457,>300nM
PAK6,VX-680/MK-0457,>300nM
PAK7,VX-680/MK-0457,>300nM
PCTK1,VX-680/MK-0457,>300nM
PCTK2,VX-680/MK-0457,>300nM
PCTK3,VX-680/MK-0457,>300nM
PDGFRA,VX-680/MK-0457,<300nM
PDGFRB,VX-680/MK-0457,<300nM
PDPK1,VX-680/MK-0457,>300nM
PFCDPK1(P.falciparum),VX-680/MK-0457,>300nM
PFPK5(P.falciparum),VX-680/MK-0457,>300nM
PFTAIRE2,VX-680/MK-0457,>300nM
PFTK1,VX-680/MK-0457,>300nM
PHKG1,VX-680/MK-0457,>300nM
PHKG2,VX-680/MK-0457,>300nM
PIK3C2B,VX-680/MK-0457,>300nM
PIK3C2G,VX-680/MK-0457,>300nM
PIK3CA,VX-680/MK-0457,>300nM
PIK3CA(C420R),VX-680/MK-0457,>300nM
PIK3CA(E542K),VX-680/MK-0457,>300nM
PIK3CA(E545A),VX-680/MK-0457,>300nM
PIK3CA(E545K),VX-680/MK-0457,>300nM
PIK3CA(H1047L),VX-680/MK-0457,>300nM
PIK3CA(H1047Y),VX-680/MK-0457,>300nM
PIK3CA(I800L),VX-680/MK-0457,>300nM
PIK3CA(M1043I),VX-680/MK-0457,>300nM
PIK3CA(Q546K),VX-680/MK-0457,>300nM
PIK3CB,VX-680/MK-0457,>300nM
PIK3CD,VX-680/MK-0457,>300nM
PIK3CG,VX-680/MK-0457,>300nM
PIK4CB,VX-680/MK-0457,>300nM
PIM1,VX-680/MK-0457,>300nM
PIM2,VX-680/MK-0457,>300nM
PIM3,VX-680/MK-0457,>300nM
PIP5K1A,VX-680/MK-0457,>300nM
PIP5K1C,VX-680/MK-0457,>300nM
PIP5K2B,VX-680/MK-0457,>300nM
PIP5K2C,VX-680/MK-0457,>300nM
PKAC-alpha,VX-680/MK-0457,>300nM
PKAC-beta,VX-680/MK-0457,>300nM
PKMYT1,VX-680/MK-0457,>300nM
PKN1,VX-680/MK-0457,>300nM
PKN2,VX-680/MK-0457,>300nM
PKNB(M.tuberculosis),VX-680/MK-0457,>300nM
PLK1,VX-680/MK-0457,>300nM
PLK2,VX-680/MK-0457,>300nM
PLK3,VX-680/MK-0457,>300nM
PLK4,VX-680/MK-0457,<300nM
PRKCD,VX-680/MK-0457,>300nM
PRKCE,VX-680/MK-0457,>300nM
PRKCH,VX-680/MK-0457,>300nM
PRKCI,VX-680/MK-0457,>300nM
PRKCQ,VX-680/MK-0457,>300nM
PRKD1,VX-680/MK-0457,>300nM
PRKD2,VX-680/MK-0457,>300nM
PRKD3,VX-680/MK-0457,>300nM
PRKG1,VX-680/MK-0457,>300nM
PRKG2,VX-680/MK-0457,>300nM
PRKR,VX-680/MK-0457,>300nM
PRKX,VX-680/MK-0457,>300nM
PRP4,VX-680/MK-0457,>300nM
PYK2,VX-680/MK-0457,>300nM
QSK,VX-680/MK-0457,>300nM
RAF1,VX-680/MK-0457,>300nM
RET,VX-680/MK-0457,<300nM
RET(M918T),VX-680/MK-0457,<300nM
RET(V804L),VX-680/MK-0457,<300nM
RET(V804M),VX-680/MK-0457,<300nM
RIOK1,VX-680/MK-0457,>300nM
RIOK2,VX-680/MK-0457,>300nM
RIOK3,VX-680/MK-0457,>300nM
RIPK1,VX-680/MK-0457,>300nM
RIPK2,VX-680/MK-0457,<300nM
RIPK4,VX-680/MK-0457,>300nM
RIPK5,VX-680/MK-0457,>300nM
ROCK1,VX-680/MK-0457,>300nM
ROCK2,VX-680/MK-0457,>300nM
ROS1,VX-680/MK-0457,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),VX-680/MK-0457,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),VX-680/MK-0457,>300nM
RSK1(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RSK1(Kin.Dom.2-C-terminal),VX-680/MK-0457,>300nM
RSK2(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RSK3(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RSK3(Kin.Dom.2-C-terminal),VX-680/MK-0457,>300nM
RSK4(Kin.Dom.1-N-terminal),VX-680/MK-0457,>300nM
RSK4(Kin.Dom.2-C-terminal),VX-680/MK-0457,>300nM
S6K1,VX-680/MK-0457,>300nM
SBK1,VX-680/MK-0457,>300nM
SgK110,VX-680/MK-0457,>300nM
SGK3,VX-680/MK-0457,>300nM
SIK,VX-680/MK-0457,>300nM
SIK2,VX-680/MK-0457,>300nM
SLK,VX-680/MK-0457,<300nM
SNARK,VX-680/MK-0457,<300nM
SNRK,VX-680/MK-0457,>300nM
SRC,VX-680/MK-0457,>300nM
SRMS,VX-680/MK-0457,>300nM
SRPK1,VX-680/MK-0457,>300nM
SRPK2,VX-680/MK-0457,>300nM
SRPK3,VX-680/MK-0457,>300nM
STK16,VX-680/MK-0457,>300nM
STK33,VX-680/MK-0457,>300nM
STK35,VX-680/MK-0457,>300nM
STK36,VX-680/MK-0457,>300nM
STK39,VX-680/MK-0457,>300nM
SYK,VX-680/MK-0457,>300nM
TAK1,VX-680/MK-0457,>300nM
TAOK1,VX-680/MK-0457,>300nM
TAOK2,VX-680/MK-0457,>300nM
TAOK3,VX-680/MK-0457,<300nM
TBK1,VX-680/MK-0457,>300nM
TEC,VX-680/MK-0457,>300nM
TESK1,VX-680/MK-0457,>300nM
TGFBR1,VX-680/MK-0457,>300nM
TGFBR2,VX-680/MK-0457,>300nM
TIE1,VX-680/MK-0457,<300nM
TIE2,VX-680/MK-0457,>300nM
TLK1,VX-680/MK-0457,>300nM
TLK2,VX-680/MK-0457,>300nM
TNIK,VX-680/MK-0457,<300nM
TNK1,VX-680/MK-0457,>300nM
TNK2,VX-680/MK-0457,>300nM
TNNI3K,VX-680/MK-0457,>300nM
TRKA,VX-680/MK-0457,>300nM
TRKB,VX-680/MK-0457,<300nM
TRKC,VX-680/MK-0457,>300nM
TRPM6,VX-680/MK-0457,>300nM
TSSK1B,VX-680/MK-0457,>300nM
TTK,VX-680/MK-0457,>300nM
TXK,VX-680/MK-0457,>300nM
TYK2(JH1domain-catalytic),VX-680/MK-0457,<300nM
TYK2(JH2domain-pseudokinase),VX-680/MK-0457,>300nM
TYRO3,VX-680/MK-0457,>300nM
ULK1,VX-680/MK-0457,>300nM
ULK2,VX-680/MK-0457,>300nM
ULK3,VX-680/MK-0457,>300nM
VEGFR2,VX-680/MK-0457,<300nM
VRK2,VX-680/MK-0457,>300nM
WEE1,VX-680/MK-0457,>300nM
WEE2,VX-680/MK-0457,>300nM
YANK1,VX-680/MK-0457,>300nM
YANK2,VX-680/MK-0457,>300nM
YANK3,VX-680/MK-0457,>300nM
YES,VX-680/MK-0457,<300nM
YSK1,VX-680/MK-0457,>300nM
YSK4,VX-680/MK-0457,<300nM
ZAK,VX-680/MK-0457,>300nM
ZAP70,VX-680/MK-0457,>300nM
AAK1,VX-745,>300nM
ABL1(E255K)-phosphorylated,VX-745,>300nM
ABL1(F317I)-nonphosphorylated,VX-745,>300nM
ABL1(F317I)-phosphorylated,VX-745,>300nM
ABL1(F317L)-nonphosphorylated,VX-745,>300nM
ABL1(F317L)-phosphorylated,VX-745,>300nM
ABL1(H396P)-nonphosphorylated,VX-745,>300nM
ABL1(H396P)-phosphorylated,VX-745,>300nM
ABL1(M351T)-phosphorylated,VX-745,>300nM
ABL1(Q252H)-nonphosphorylated,VX-745,>300nM
ABL1(Q252H)-phosphorylated,VX-745,>300nM
ABL1(T315I)-nonphosphorylated,VX-745,>300nM
ABL1(T315I)-phosphorylated,VX-745,>300nM
ABL1(Y253F)-phosphorylated,VX-745,>300nM
ABL1-nonphosphorylated,VX-745,>300nM
ABL1-phosphorylated,VX-745,>300nM
ABL2,VX-745,>300nM
ACVR1,VX-745,>300nM
ACVR1B,VX-745,>300nM
ACVR2A,VX-745,>300nM
ACVR2B,VX-745,>300nM
ACVRL1,VX-745,>300nM
ADCK3,VX-745,>300nM
ADCK4,VX-745,>300nM
AKT1,VX-745,>300nM
AKT2,VX-745,>300nM
AKT3,VX-745,>300nM
ALK,VX-745,>300nM
AMPK-alpha1,VX-745,>300nM
AMPK-alpha2,VX-745,>300nM
ANKK1,VX-745,>300nM
ARK5,VX-745,>300nM
ASK1,VX-745,>300nM
ASK2,VX-745,>300nM
AURKA,VX-745,>300nM
AURKB,VX-745,>300nM
AURKC,VX-745,>300nM
AXL,VX-745,>300nM
BIKE,VX-745,>300nM
BLK,VX-745,>300nM
BMPR1A,VX-745,>300nM
BMPR1B,VX-745,>300nM
BMPR2,VX-745,>300nM
BMX,VX-745,>300nM
BRAF,VX-745,>300nM
BRAF(V600E),VX-745,>300nM
BRK,VX-745,>300nM
BRSK1,VX-745,>300nM
BRSK2,VX-745,>300nM
BTK,VX-745,>300nM
CAMK1,VX-745,>300nM
CAMK1D,VX-745,>300nM
CAMK1G,VX-745,>300nM
CAMK2A,VX-745,>300nM
CAMK2B,VX-745,>300nM
CAMK2D,VX-745,>300nM
CAMK2G,VX-745,>300nM
CAMK4,VX-745,>300nM
CAMKK1,VX-745,>300nM
CAMKK2,VX-745,>300nM
CASK,VX-745,>300nM
CDC2L1,VX-745,>300nM
CDC2L2,VX-745,>300nM
CDC2L5,VX-745,>300nM
CDK11,VX-745,>300nM
CDK2,VX-745,>300nM
CDK3,VX-745,>300nM
CDK4-cyclinD1,VX-745,>300nM
CDK4-cyclinD3,VX-745,>300nM
CDK5,VX-745,>300nM
CDK7,VX-745,>300nM
CDK8,VX-745,>300nM
CDK9,VX-745,>300nM
CDKL1,VX-745,>300nM
CDKL2,VX-745,>300nM
CDKL3,VX-745,>300nM
CDKL5,VX-745,>300nM
CHEK1,VX-745,>300nM
CHEK2,VX-745,>300nM
CIT,VX-745,>300nM
CLK1,VX-745,>300nM
CLK2,VX-745,>300nM
CLK3,VX-745,>300nM
CLK4,VX-745,>300nM
CSF1R,VX-745,<300nM
CSK,VX-745,>300nM
CSNK1A1,VX-745,>300nM
CSNK1A1L,VX-745,>300nM
CSNK1D,VX-745,>300nM
CSNK1E,VX-745,>300nM
CSNK1G1,VX-745,>300nM
CSNK1G2,VX-745,>300nM
CSNK1G3,VX-745,>300nM
CSNK2A1,VX-745,>300nM
CSNK2A2,VX-745,>300nM
CTK,VX-745,>300nM
DAPK1,VX-745,>300nM
DAPK2,VX-745,>300nM
DAPK3,VX-745,>300nM
DCAMKL1,VX-745,>300nM
DCAMKL2,VX-745,>300nM
DCAMKL3,VX-745,>300nM
DDR1,VX-745,<300nM
DDR2,VX-745,>300nM
DLK,VX-745,>300nM
DMPK,VX-745,>300nM
DMPK2,VX-745,>300nM
DRAK1,VX-745,>300nM
DRAK2,VX-745,>300nM
DYRK1A,VX-745,>300nM
DYRK1B,VX-745,>300nM
DYRK2,VX-745,>300nM
EGFR,VX-745,>300nM
EGFR(E746-A750del),VX-745,>300nM
EGFR(G719C),VX-745,>300nM
EGFR(G719S),VX-745,>300nM
"EGFR(L747-E749del, A750P)",VX-745,>300nM
"EGFR(L747-S752del, P753S)",VX-745,>300nM
"EGFR(L747-T751del,Sins)",VX-745,>300nM
EGFR(L858R),VX-745,>300nM
"EGFR(L858R,T790M)",VX-745,>300nM
EGFR(L861Q),VX-745,>300nM
EGFR(S752-I759del),VX-745,>300nM
EGFR(T790M),VX-745,>300nM
EIF2AK1,VX-745,>300nM
EPHA1,VX-745,>300nM
EPHA2,VX-745,>300nM
EPHA3,VX-745,>300nM
EPHA4,VX-745,>300nM
EPHA5,VX-745,>300nM
EPHA6,VX-745,>300nM
EPHA7,VX-745,>300nM
EPHA8,VX-745,>300nM
