Kinase,Compound,Predicted_Kd_Category
CDK11,GDC-0941,>3000nM
RET,SGX-523,>3000nM
PKN2,LY-317615,>3000nM
LKB1,CHIR-258/TKI-258,>3000nM
CSNK1G2,LY-317615,>3000nM
PIK3CA(I800L),CEP-701,>3000nM
AMPK-alpha1,GSK-690693,>3000nM
EPHA8,BMS-345541,>3000nM
INSRR,LY-317615,>3000nM
ABL1(F317I)-nonphosphorylated,AZD-1152HQPA,>3000nM
CDK2,GDC-0879,>3000nM
FLT3(N841I),Vandetanib,>3000nM
FLT3(N841I),Nilotinib,>3000nM
PIK3CA(E542K),BMS-387032/SNS-032,>3000nM
TYK2(JH2domain-pseudokinase),CI-1033,>3000nM
CAMK2G,BIBW-2992,>3000nM
MAP3K2,GDC-0941,>3000nM
ROCK2,AZD-1152HQPA,>3000nM
RSK4(Kin.Dom.1-N-terminal),TG-101348,>3000nM
YANK1,MLN-8054,>3000nM
CDKL2,A-674563,>3000nM
RIOK2,PP-242,>3000nM
SRPK2,ABT-869,>3000nM
FYN,KW-2449,>3000nM
IGF1R,Erlotinib,>3000nM
PIK3CA(H1047Y),ABT-869,>3000nM
PIK3CA(E545K),R406,>3000nM
GSK3B,MLN-8054,>3000nM
SGK3,Crizotinib,>3000nM
"EGFR(L747-E749del, A750P)",Imatinib,>3000nM
CSNK1A1L,CI-1033,>3000nM
DAPK1,BMS-540215,>3000nM
EGFR(G719S),Vandetanib,>3000nM
DMPK,CHIR-265/RAF-265,>3000nM
PRKCE,BMS-345541,>3000nM
FGFR2,PLX-4720,>3000nM
PIP5K2C,BIBW-2992,>3000nM
IGF1R,AZD-2171,>3000nM
YES,PHA-665752,>3000nM
ERBB4,BIBW-2992,>3000nM
MST1,PLX-4720,>3000nM
FER,PD-173955,>3000nM
SgK110,CHIR-265/RAF-265,>3000nM
PIK3CA(H1047L),MLN-120B,>3000nM
LIMK2,CP-690550,>3000nM
RSK1(Kin.Dom.2-C-terminal),BMS-345541,>3000nM
PAK3,TAE-684,>3000nM
JNK1,Erlotinib,>3000nM
MLK1,LY-333531,>3000nM
PIP5K1A,JNJ-28312141,>3000nM
RSK4(Kin.Dom.1-N-terminal),PHA-665752,>3000nM
PIK3C2G,CHIR-258/TKI-258,>3000nM
ROCK1,BMS-345541,>3000nM
NEK6,BMS-345541,>3000nM
EPHA6,CP-690550,>3000nM
HIPK1,BI-2536,>3000nM
BMX,AG-013736,>3000nM
MYLK,AB-1010,>3000nM
LIMK2,AST-487,>3000nM
HCK,AT-7519,>3000nM
MYLK4,AT-7519,>3000nM
ABL1(Q252H)-phosphorylated,AZD-2171,>3000nM
CDK4-cyclinD3,Imatinib,>3000nM
MARK4,LY-317615,>3000nM
NDR1,INCB18424,>3000nM
MRCKB,AZD-6244/ARRY-886,>3000nM
CSNK1D,PD-173955,>3000nM
AKT2,MLN-120B,>3000nM
TNK2,TAE-684,>3000nM
TRPM6,LY-317615,>3000nM
CAMK1,Vandetanib,>3000nM
CSNK1E,HKI-272,>3000nM
TRKB,AZD-6244/ARRY-886,>3000nM
ANKK1,TG-101348,>3000nM
ACVRL1,INCB18424,>3000nM
WEE1,GSK-690693,>3000nM
JNK1,Vandetanib,>3000nM
PFCDPK1(P.falciparum),AT-7519,>3000nM
MARK4,CI-1033,>3000nM
CIT,Ki-20227,>3000nM
EPHB1,CEP-701,>3000nM
DYRK1A,Gefitinib,>3000nM
ERBB4,Ki-20227,>3000nM
CDK11,Imatinib,>3000nM
NIM1,BMS-387032/SNS-032,>3000nM
PLK3,Imatinib,>3000nM
TNNI3K,BIBW-2992,>3000nM
MLK1,A-674563,>3000nM
ABL1(E255K)-phosphorylated,AB-1010,>3000nM
MST1R,AT-7519,>3000nM
RET,AZD-6244/ARRY-886,>3000nM
PRKD3,R406,>3000nM
FAK,GSK-1838705A,>3000nM
CSNK1G2,PHA-665752,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),CI-1033,>3000nM
TNNI3K,AZD-6244/ARRY-886,>3000nM
EPHA6,LY-333531,>3000nM
ERK2,INCB18424,>3000nM
DAPK1,TAE-684,>3000nM
MERTK,PTK-787,>3000nM
BLK,GW-2580,>3000nM
ERBB3,AZD-2171,>3000nM
GRK1,Imatinib,>3000nM
TRKA,TAE-684,>3000nM
BRAF,MLN-518,>3000nM
MEK2,ABT-869,>3000nM
FLT3(ITD),PLX-4720,>3000nM
LIMK1,CI-1033,>3000nM
ABL1(Y253F)-phosphorylated,CI-1033,>3000nM
RIOK2,Lapatinib,>3000nM
DRAK1,R547,>3000nM
BMPR1A,AZD-1152HQPA,>3000nM
CSNK1A1L,AB-1010,>3000nM
NEK11,TG-101348,>3000nM
KIT(A829P),TG-101348,>3000nM
ACVR2B,LY-333531,>3000nM
MST3,PTK-787,>3000nM
RET(M918T),AZD-6244/ARRY-886,>3000nM
ADCK3,Dasatinib,>3000nM
PRKR,TG-101348,>3000nM
TXK,KW-2449,>3000nM
CDK2,R406,>3000nM
MYLK,CP-690550,>3000nM
LIMK1,BMS-387032/SNS-032,>3000nM
FGR,BIRB-796,>3000nM
SBK1,BIRB-796,>3000nM
JAK1(JH1domain-catalytic),Dasatinib,>3000nM
ASK1,GDC-0941,>3000nM
VEGFR2,TAE-684,>3000nM
HCK,KW-2449,>3000nM
EGFR(L861Q),MLN-518,>3000nM
GRK1,R547,>3000nM
NEK5,Ki-20227,>3000nM
EPHA7,LY-317615,>3000nM
PLK3,Vandetanib,>3000nM
CAMKK1,MLN-518,>3000nM
IKK-beta,AC220,>3000nM
NEK11,CI-1033,>3000nM
PIK3CA(I800L),Flavopiridol,>3000nM
FER,GW-2580,>3000nM
ADCK4,BIBW-2992,>3000nM
KIT(L576P),CEP-701,>3000nM
FGFR1,AT-7519,>3000nM
CDK4-cyclinD1,Lapatinib,>3000nM
NIM1,AZD-1152HQPA,>3000nM
RIOK2,SGX-523,>3000nM
LATS2,Crizotinib,>3000nM
MST1,Imatinib,>3000nM
PIP5K1C,R406,>3000nM
BRSK2,LY-317615,>3000nM
MUSK,BI-2536,>3000nM
RIPK2,AT-7519,>3000nM
MEK2,BI-2536,>3000nM
FLT3(K663Q),BI-2536,>3000nM
LOK,Erlotinib,>3000nM
YANK3,TG-101348,>3000nM
CAMK1,CHIR-265/RAF-265,>3000nM
"EGFR(L858R,T790M)",Pazopanib,>3000nM
PCTK1,BIBW-2992,>3000nM
HCK,Imatinib,>3000nM
CAMK1G,AT-7519,>3000nM
BMPR2,BIRB-796,>3000nM
TYK2(JH1domain-catalytic),LY-333531,>3000nM
AURKA,AST-487,>3000nM
CAMK1,AT-7519,>3000nM
LRRK2,AZD-6244/ARRY-886,>3000nM
DCAMKL1,SGX-523,>3000nM
FGR,MLN-518,>3000nM
RET(M918T),AB-1010,>3000nM
OSR1,Ki-20227,>3000nM
GAK,GSK-1838705A,>3000nM
ERK2,AST-487,>3000nM
BMPR1A,Erlotinib,>3000nM
MET(Y1235D),BMS-345541,>3000nM
LOK,GSK-690693,>3000nM
PRKCH,SGX-523,>3000nM
TLK2,Lapatinib,>3000nM
SNARK,BIRB-796,>3000nM
FLT3(D835Y),AB-1010,>3000nM
MKNK2,R547,>3000nM
SIK,TAE-684,>3000nM
CDK5,Vandetanib,>3000nM
NEK11,GSK-690693,>3000nM
CDK4-cyclinD3,R547,>3000nM
PHKG1,GDC-0941,>3000nM
EGFR(S752-I759del),Imatinib,>3000nM
RSK1(Kin.Dom.2-C-terminal),BI-2536,>3000nM
ABL1(Q252H)-phosphorylated,Gefitinib,>3000nM
BRAF,AT-7519,>3000nM
CDK9,BMS-345541,>3000nM
EPHB4,GDC-0879,>3000nM
RIPK2,Nilotinib,>3000nM
TAK1,HKI-272,>3000nM
STK39,Nilotinib,>3000nM
ERBB2,INCB18424,>3000nM
ABL2,PHA-665752,>3000nM
DCAMKL3,PP-242,>3000nM
JAK3(JH1domain-catalytic),Nilotinib,>3000nM
MKNK2,MLN-518,>3000nM
PCTK2,Flavopiridol,>3000nM
ERBB4,CEP-701,>3000nM
EPHA3,CEP-701,>3000nM
SYK,BI-2536,>3000nM
ABL1(F317L)-phosphorylated,AZD-6244/ARRY-886,>3000nM
TIE2,Imatinib,>3000nM
CIT,AZD-1152HQPA,>3000nM
TNIK,Flavopiridol,>3000nM
SBK1,TAE-684,>3000nM
EPHA7,Nilotinib,>3000nM
DAPK3,PKC-412,>3000nM
RET(V804M),R406,>3000nM
AAK1,Lapatinib,>3000nM
BMPR2,CEP-701,>3000nM
"EGFR(L747-S752del, P753S)",Imatinib,>3000nM
TNK1,Imatinib,>3000nM
FGFR4,Lapatinib,>3000nM
ABL1-phosphorylated,Lapatinib,>3000nM
MYLK4,MLN-120B,>3000nM
TRKC,GW-2580,>3000nM
TTK,AZD-1152HQPA,>3000nM
CSNK1D,LY-333531,>3000nM
PRKCI,AST-487,>3000nM
CDK2,GSK-1838705A,>3000nM
ABL1(H396P)-nonphosphorylated,HKI-272,>3000nM
PKAC-alpha,TAE-684,>3000nM
CDK2,AC220,>3000nM
JAK1(JH2domain-pseudokinase),KW-2449,>3000nM
HIPK4,TG-101348,>3000nM
PAK4,Pazopanib,>3000nM
MEK5,AZD-6244/ARRY-886,>3000nM
PIK3CB,GDC-0941,>3000nM
BRSK2,MLN-518,>3000nM
FLT1,BIRB-796,>3000nM
LKB1,CP-690550,>3000nM
ABL2,Crizotinib,>3000nM
LATS1,HKI-272,>3000nM
KIT(L576P),Dasatinib,>3000nM
HUNK,Ki-20227,>3000nM
TSSK1B,AZD-2171,>3000nM
PIK3CG,LY-333531,>3000nM
YSK4,Lapatinib,>3000nM
TAOK3,Vandetanib,>3000nM
NEK1,CHIR-265/RAF-265,>3000nM
ACVR1,Crizotinib,>3000nM
PCTK3,GDC-0879,>3000nM
CDC2L1,CEP-701,>3000nM
FER,PHA-665752,>3000nM
IRAK4,AZD-1152HQPA,>3000nM
SBK1,SGX-523,>3000nM
ERBB3,GSK-690693,>3000nM
IRAK3,BMS-345541,>3000nM
MARK4,Ki-20227,>3000nM
MST4,AB-1010,>3000nM
RIPK2,CHIR-265/RAF-265,>3000nM
PIP5K2C,PKC-412,>3000nM
BMPR1B,BIRB-796,>3000nM
RET(M918T),BMS-345541,>3000nM
JNK2,AZD-2171,>3000nM
MAK,BMS-345541,>3000nM
NDR2,A-674563,>3000nM
MAP3K15,AB-1010,>3000nM
EPHB2,Imatinib,>3000nM
PRKR,CHIR-258/TKI-258,>3000nM
TRKA,Vandetanib,>3000nM
ABL1(H396P)-nonphosphorylated,MLN-518,>3000nM
MARK3,SGX-523,>3000nM
EPHB2,AB-1010,>3000nM
VEGFR2,GSK-690693,>3000nM
RET(M918T),BMS-540215,>3000nM
MAP4K5,PP-242,>3000nM
CDK9,GDC-0941,>3000nM
PDPK1,PHA-665752,>3000nM
EGFR(L861Q),CHIR-265/RAF-265,>3000nM
FGFR4,AT-7519,>3000nM
ASK1,Crizotinib,>3000nM
DMPK,Pazopanib,>3000nM
EGFR(E746-A750del),AC220,>3000nM
CLK2,R406,>3000nM
MEK1,Staurosporine,>3000nM
MAP3K2,Pazopanib,>3000nM
ERBB4,Erlotinib,>3000nM
AMPK-alpha2,AG-013736,>3000nM
HIPK4,LY-317615,>3000nM
GSK3B,PP-242,>3000nM
PHKG1,ABT-869,>3000nM
MARK2,GSK-1838705A,>3000nM
RSK4(Kin.Dom.2-C-terminal),GSK-690693,>3000nM
FLT4,SB-203580,>3000nM
PKMYT1,CI-1033,>3000nM
IRAK1,Erlotinib,>3000nM
MAP3K4,MLN-518,>3000nM
FLT3(D835H),Lapatinib,>3000nM
ARK5,GDC-0941,>3000nM
CIT,BIRB-796,>3000nM
JAK1(JH1domain-catalytic),AZD-2171,>3000nM
NDR1,MLN-8054,>3000nM
CDK4-cyclinD3,MLN-8054,>3000nM
LIMK2,BIBW-2992,>3000nM
TRKB,Nilotinib,>3000nM
ERK2,GDC-0879,>3000nM
DCAMKL3,Ki-20227,>3000nM
FLT1,INCB18424,>3000nM
MAP3K1,AZD-1152HQPA,>3000nM
ERK5,BI-2536,>3000nM
SBK1,PP-242,>3000nM
SLK,Pazopanib,>3000nM
SIK,PKC-412,>3000nM
HIPK1,AZD-6244/ARRY-886,>3000nM
FLT1,AZD-2171,>3000nM
ITK,R547,>3000nM
TRKC,BIBW-2992,>3000nM
JNK3,AZD-1152HQPA,>3000nM
IKK-epsilon,BI-2536,>3000nM
PFTAIRE2,R547,>3000nM
MYO3B,BMS-387032/SNS-032,>3000nM
EPHA7,MLN-120B,>3000nM
PKN1,GW-2580,>3000nM
TEC,CEP-701,>3000nM
KIT,PHA-665752,>3000nM
IRAK3,BI-2536,>3000nM
CDKL1,BMS-345541,>3000nM
MARK1,Gefitinib,>3000nM
ICK,BMS-345541,>3000nM
MAPKAPK2,INCB18424,>3000nM
FGFR2,BIRB-796,>3000nM
ASK1,Vandetanib,>3000nM
ERK1,PD-173955,>3000nM
ABL1(H396P)-phosphorylated,PHA-665752,>3000nM
MAK,BMS-540215,>3000nM
OSR1,Vandetanib,>3000nM
CDK4-cyclinD1,MLN-518,>3000nM
EPHA3,Erlotinib,>3000nM
JAK3(JH1domain-catalytic),BMS-540215,>3000nM
TNK1,ABT-869,>3000nM
BRAF(V600E),Gefitinib,>3000nM
ALK,AST-487,>3000nM
TAOK2,CHIR-258/TKI-258,>3000nM
MLK1,CHIR-265/RAF-265,>3000nM
p38-gamma,AZD-6244/ARRY-886,>3000nM
FAK,Staurosporine,>3000nM
MAK,A-674563,>3000nM
TAK1,PKC-412,>3000nM
PIK3CA(Q546K),PKC-412,>3000nM
BRSK2,AZD-2171,>3000nM
PKN1,BMS-345541,>3000nM
ABL1(T315I)-phosphorylated,Erlotinib,>3000nM
PYK2,Lapatinib,>3000nM
NLK,CHIR-265/RAF-265,>3000nM
ADCK4,GDC-0941,>3000nM
PRKCH,Ki-20227,>3000nM
CDK11,Ki-20227,>3000nM
FES,CP-690550,>3000nM
TGFBR2,Nilotinib,>3000nM
WEE1,INCB18424,>3000nM
ABL1(F317L)-phosphorylated,R406,>3000nM
PIP5K1C,CHIR-258/TKI-258,>3000nM
KIT(D816V),JNJ-28312141,>3000nM
FLT1,Imatinib,>3000nM
PIK3CA(H1047L),CI-1033,>3000nM
CAMK2A,Lapatinib,>3000nM
RSK3(Kin.Dom.1-N-terminal),Nilotinib,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),AST-487,>3000nM
EPHA3,CHIR-258/TKI-258,>3000nM
CSNK1E,GW-2580,>3000nM
AKT2,Flavopiridol,>3000nM
CAMKK2,R547,>3000nM
MAP4K3,Ki-20227,>3000nM
CHEK1,PP-242,>3000nM
PIK3CA(H1047L),TG-101348,>3000nM
MET(Y1235D),SGX-523,>3000nM
NIM1,AT-7519,>3000nM
PIK3CA(H1047Y),CI-1033,>3000nM
CDKL3,LY-333531,>3000nM
ASK2,GSK-690693,>3000nM
CLK2,CHIR-258/TKI-258,>3000nM
CLK1,Nilotinib,>3000nM
PLK3,R547,>3000nM
CDK2,BIBW-2992,>3000nM
ZAK,AT-7519,>3000nM
RSK4(Kin.Dom.1-N-terminal),BMS-540215,>3000nM
KIT,SGX-523,>3000nM
EGFR(L861Q),Nilotinib,>3000nM
TESK1,Lapatinib,>3000nM
FLT3(R834Q),HKI-272,>3000nM
TRKC,SGX-523,>3000nM
DRAK1,SB-203580,>3000nM
FLT3(ITD),HKI-272,>3000nM
HIPK1,AST-487,>3000nM
TTK,ABT-869,>3000nM
MYO3A,PKC-412,>3000nM
EPHA2,CHIR-265/RAF-265,>3000nM
"EGFR(L747-T751del,Sins)",ABT-869,>3000nM
PIK3CA(H1047L),KW-2449,>3000nM
KIT(A829P),JNJ-28312141,>3000nM
MKNK1,BMS-540215,>3000nM
MARK4,BMS-345541,>3000nM
MST1,Flavopiridol,>3000nM
DYRK2,ABT-869,>3000nM
ABL1(F317L)-nonphosphorylated,GDC-0879,>3000nM
p38-delta,PLX-4720,>3000nM
SNARK,CHIR-265/RAF-265,>3000nM
PLK3,PD-173955,>3000nM
PIK3CA(Q546K),Staurosporine,>3000nM
BRSK2,TAE-684,>3000nM
MET(Y1235D),GDC-0941,>3000nM
GRK7,Dasatinib,>3000nM
CASK,MLN-8054,>3000nM
ABL1(M351T)-phosphorylated,Dasatinib,>3000nM
STK16,Imatinib,>3000nM
FES,AZD-1152HQPA,>3000nM
ICK,MLN-120B,>3000nM
EPHA4,Nilotinib,>3000nM
TYRO3,GDC-0941,>3000nM
AKT2,AG-013736,>3000nM
NDR1,KW-2449,>3000nM
PIP5K2C,BMS-345541,>3000nM
MKNK1,BIBW-2992,>3000nM
"KIT(V559D,V654A)",TAE-684,>3000nM
NDR2,Vandetanib,>3000nM
FRK,ABT-869,>3000nM
RSK1(Kin.Dom.2-C-terminal),CP-690550,>3000nM
PRKCH,TG-101348,>3000nM
MAP3K15,PD-173955,>3000nM
CAMK2B,GSK-1838705A,>3000nM
KIT(D816V),MLN-120B,>3000nM
CDK7,KW-2449,>3000nM
ABL1(E255K)-phosphorylated,HKI-272,>3000nM
EPHA8,Flavopiridol,>3000nM
EPHA3,Pazopanib,>3000nM
PRP4,Ki-20227,>3000nM
BIKE,Nilotinib,>3000nM
FYN,CP-690550,>3000nM
CSNK1A1L,CP-690550,>3000nM
DYRK2,PKC-412,>3000nM
EPHB6,A-674563,>3000nM
FGFR4,CHIR-265/RAF-265,>3000nM
LIMK2,PHA-665752,>3000nM
PRKR,PP-242,>3000nM
PLK1,PKC-412,>3000nM
PIM2,BIBW-2992,>3000nM
EGFR(L858R),SB-203580,>3000nM
TYRO3,Dasatinib,>3000nM
FLT3(D835H),Staurosporine,>3000nM
PIK3C2G,AB-1010,>3000nM
TNNI3K,GW-2580,>3000nM
ERBB3,CP-690550,>3000nM
ERBB3,R547,>3000nM
RIPK4,CP-690550,>3000nM
JAK3(JH1domain-catalytic),TAE-684,>3000nM
SGK3,GSK-1838705A,>3000nM
PIK3CG,AG-013736,>3000nM
ZAK,Pazopanib,>3000nM
PAK7,BMS-345541,>3000nM
PIK3CB,Flavopiridol,>3000nM
MYLK,Nilotinib,>3000nM
JAK3(JH1domain-catalytic),ABT-869,>3000nM
LCK,Ki-20227,>3000nM
CDK11,Pazopanib,>3000nM
BRAF,Erlotinib,>3000nM
DDR1,Imatinib,>3000nM
LIMK2,AZD-1152HQPA,>3000nM
EIF2AK1,AZD-2171,>3000nM
MRCKB,HKI-272,>3000nM
FLT3(N841I),Ki-20227,>3000nM
MERTK,A-674563,>3000nM
MAP4K2,Nilotinib,>3000nM
ARK5,AT-7519,>3000nM
CASK,PP-242,>3000nM
IGF1R,Imatinib,>3000nM
TIE1,Crizotinib,>3000nM
WEE2,BMS-345541,>3000nM
CDKL1,A-674563,>3000nM
LIMK2,GSK-690693,>3000nM
TLK1,GW-2580,>3000nM
CSNK2A2,GDC-0941,>3000nM
CSNK1A1L,CHIR-258/TKI-258,>3000nM
RIPK2,AZD-1152HQPA,>3000nM
PIK3C2G,Flavopiridol,>3000nM
HIPK1,MLN-8054,>3000nM
CAMKK2,AB-1010,>3000nM
LRRK2(G2019S),GSK-1838705A,>3000nM
ABL1(T315I)-nonphosphorylated,GDC-0879,>3000nM
MLK2,AT-7519,>3000nM
FGFR3(G697C),BIRB-796,>3000nM
"KIT(V559D,V654A)",PP-242,>3000nM
FES,CEP-701,>3000nM
MAP3K15,ABT-869,>3000nM
PRKCQ,R547,>3000nM
EPHB4,SB-203580,>3000nM
BMPR1A,TAE-684,>3000nM
MST1,AG-013736,>3000nM
PLK3,BMS-345541,>3000nM
EPHB4,Ki-20227,>3000nM
DCAMKL1,AC220,>3000nM
AURKC,JNJ-28312141,>3000nM
MST4,Staurosporine,>3000nM
RSK4(Kin.Dom.1-N-terminal),Dasatinib,>3000nM
MRCKA,HKI-272,>3000nM
"GCN2(Kin.Dom.2,S808G)",Nilotinib,>3000nM
MLCK,CHIR-265/RAF-265,>3000nM
SNRK,GSK-1838705A,>3000nM
CAMK1,Staurosporine,>3000nM
TXK,Staurosporine,>3000nM
MUSK,AG-013736,>3000nM
FLT1,AST-487,>3000nM
HIPK4,KW-2449,>3000nM
RSK4(Kin.Dom.2-C-terminal),LY-333531,>3000nM
MKNK1,LY-317615,>3000nM
STK16,TG-101348,>3000nM
JNK2,AB-1010,>3000nM
TLK2,Erlotinib,>3000nM
DCAMKL3,TG-101348,>3000nM
RSK2(Kin.Dom.1-N-terminal),Dasatinib,>3000nM
PLK3,SB-203580,>3000nM
PLK2,AB-1010,>3000nM
CDC2L5,Erlotinib,>3000nM
ROCK1,LY-317615,>3000nM
ROCK1,Nilotinib,>3000nM
CDC2L1,BIRB-796,>3000nM
MRCKB,GDC-0941,>3000nM
HPK1,CP-690550,>3000nM
ASK2,AZD-2171,>3000nM
CSK,PLX-4720,>3000nM
PCTK2,GDC-0941,>3000nM
EPHB4,GSK-690693,>3000nM
ABL1(T315I)-nonphosphorylated,ABT-869,>3000nM
PIK3CD,Ki-20227,>3000nM
AKT2,Staurosporine,>3000nM
PFPK5(P.falciparum),CEP-701,>3000nM
MEK1,GSK-690693,>3000nM
SRC,INCB18424,>3000nM
CDK2,Ki-20227,>3000nM
NEK9,BI-2536,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),GSK-1838705A,>3000nM
AXL,MLN-518,>3000nM
CDK4-cyclinD1,PHA-665752,>3000nM
PIK3CG,PTK-787,>3000nM
DYRK2,PHA-665752,>3000nM
PDGFRA,Nilotinib,>3000nM
ABL1(H396P)-nonphosphorylated,CHIR-265/RAF-265,>3000nM
MINK,GDC-0941,>3000nM
CDC2L5,BMS-387032/SNS-032,>3000nM
CDC2L1,AC220,>3000nM
KIT(D816V),Lapatinib,>3000nM
LIMK2,Erlotinib,>3000nM
AURKA,GDC-0941,>3000nM
ABL1(H396P)-nonphosphorylated,BMS-345541,>3000nM
MRCKA,PLX-4720,>3000nM
ABL1(E255K)-phosphorylated,TAE-684,>3000nM
RIPK5,AZD-6244/ARRY-886,>3000nM
MAP3K4,GSK-1838705A,>3000nM
MLK2,PD-173955,>3000nM
RIOK2,PKC-412,>3000nM
ABL1(F317L)-phosphorylated,Flavopiridol,>3000nM
"KIT(V559D,V654A)",R406,>3000nM
MKK7,Ki-20227,>3000nM
ERK2,BI-2536,>3000nM
NEK2,GDC-0941,>3000nM
CDKL5,KW-2449,>3000nM
FLT1,PHA-665752,>3000nM
TIE1,PLX-4720,>3000nM
ERBB4,AST-487,>3000nM
SBK1,Ki-20227,>3000nM
MAST1,GSK-690693,>3000nM
EGFR(G719C),HKI-272,>3000nM
MARK4,PTK-787,>3000nM
ABL1(H396P)-phosphorylated,PD-173955,>3000nM
ROCK1,PKC-412,>3000nM
RET(M918T),Vandetanib,>3000nM
DCAMKL1,JNJ-28312141,>3000nM
VEGFR2,AT-7519,>3000nM
CDK7,Imatinib,>3000nM
LATS2,LY-317615,>3000nM
ABL1-phosphorylated,CHIR-265/RAF-265,>3000nM
ADCK4,AST-487,>3000nM
FLT3(D835Y),ABT-869,>3000nM
BTK,CEP-701,>3000nM
RIPK1,GDC-0879,>3000nM
MEK2,GSK-690693,>3000nM
TIE2,MLN-518,>3000nM
ICK,CEP-701,>3000nM
SRMS,BI-2536,>3000nM
MAP4K3,GSK-1838705A,>3000nM
DAPK2,AT-7519,>3000nM
RIOK2,ABT-869,>3000nM
CDK3,CEP-701,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),TG-101348,>3000nM
RSK4(Kin.Dom.1-N-terminal),TAE-684,>3000nM
BMPR1B,PTK-787,>3000nM
EPHA7,PP-242,>3000nM
ADCK3,KW-2449,>3000nM
PIP5K1A,CI-1033,>3000nM
CSNK2A2,PTK-787,>3000nM
CLK3,PD-173955,>3000nM
KIT,CHIR-258/TKI-258,>3000nM
CAMK1,MLN-8054,>3000nM
MAST1,AST-487,>3000nM
PKAC-alpha,PTK-787,>3000nM
CAMKK1,PHA-665752,>3000nM
"EGFR(L858R,T790M)",PD-173955,>3000nM
CSNK1G1,Lapatinib,>3000nM
SYK,R547,>3000nM
BRAF(V600E),PKC-412,>3000nM
HIPK3,Ki-20227,>3000nM
CSNK1G1,AT-7519,>3000nM
EPHB1,CP-690550,>3000nM
ACVR1,LY-317615,>3000nM
BRK,INCB18424,>3000nM
ALK,Imatinib,>3000nM
RET(V804L),BIRB-796,>3000nM
RET(M918T),LY-333531,>3000nM
MAP4K4,Staurosporine,>3000nM
TTK,PHA-665752,>3000nM
ABL1(H396P)-phosphorylated,Staurosporine,>3000nM
ROS1,BMS-540215,>3000nM
TRPM6,BMS-387032/SNS-032,>3000nM
RIOK2,Vandetanib,>3000nM
MYLK,A-674563,>3000nM
DYRK2,LY-317615,>3000nM
ERBB3,JNJ-28312141,>3000nM
"EGFR(L747-E749del, A750P)",MLN-120B,>3000nM
TIE2,AB-1010,>3000nM
ZAP70,AB-1010,>3000nM
DYRK2,TAE-684,>3000nM
CAMK4,Erlotinib,>3000nM
CTK,CI-1033,>3000nM
PYK2,MLN-120B,>3000nM
JAK2(JH1domain-catalytic),LY-317615,>3000nM
CLK3,PTK-787,>3000nM
KIT(D816H),BIRB-796,>3000nM
PIP5K2B,Dasatinib,>3000nM
PIK3CD,SGX-523,>3000nM
MARK2,BIRB-796,>3000nM
FGFR3(G697C),AST-487,>3000nM
PIK3CA(H1047L),LY-333531,>3000nM
"GCN2(Kin.Dom.2,S808G)",TG-101348,>3000nM
DRAK1,GSK-1838705A,>3000nM
PKN2,GDC-0879,>3000nM
PIK3CA,Crizotinib,>3000nM
"EGFR(L747-S752del, P753S)",CHIR-265/RAF-265,>3000nM
TGFBR2,INCB18424,>3000nM
BRK,KW-2449,>3000nM
p38-alpha,CP-690550,>3000nM
TAOK2,Erlotinib,>3000nM
TSSK1B,BIRB-796,>3000nM
PIM3,BMS-345541,>3000nM
MYLK2,PTK-787,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),Erlotinib,>3000nM
SRC,Erlotinib,>3000nM
LATS2,GSK-690693,>3000nM
FLT3(N841I),PHA-665752,>3000nM
FRK,AZD-6244/ARRY-886,>3000nM
FYN,INCB18424,>3000nM
CDK9,JNJ-28312141,>3000nM
NLK,PP-242,>3000nM
BMX,PD-173955,>3000nM
STK39,AT-7519,>3000nM
MYLK,CHIR-265/RAF-265,>3000nM
STK36,LY-333531,>3000nM
SgK110,Vandetanib,>3000nM
NEK7,LY-333531,>3000nM
WEE2,CEP-701,>3000nM
VEGFR2,BMS-540215,>3000nM
DYRK2,BMS-345541,>3000nM
RSK1(Kin.Dom.1-N-terminal),BIBW-2992,>3000nM
CSNK2A2,CI-1033,>3000nM
PCTK3,AST-487,>3000nM
RET(M918T),HKI-272,>3000nM
p38-delta,Erlotinib,>3000nM
CLK1,GSK-1838705A,>3000nM
TGFBR1,R547,>3000nM
TAOK1,Lapatinib,>3000nM
EPHB4,Erlotinib,>3000nM
AURKA,Ki-20227,>3000nM
EPHB1,SB-203580,>3000nM
MYLK4,BMS-345541,>3000nM
CSNK2A2,R406,>3000nM
ERBB2,Erlotinib,>3000nM
ULK1,Pazopanib,>3000nM
PRKR,TAE-684,>3000nM
TLK1,LY-317615,>3000nM
ROCK2,Lapatinib,>3000nM
FYN,TG-101348,>3000nM
CAMK4,AST-487,>3000nM
p38-beta,TAE-684,>3000nM
SYK,AZD-1152HQPA,>3000nM
MAK,CI-1033,>3000nM
"EGFR(L747-S752del, P753S)",HKI-272,>3000nM
MYO3A,Ki-20227,>3000nM
LKB1,AZD-2171,>3000nM
MAP4K3,BIRB-796,>3000nM
PHKG1,TG-101348,>3000nM
AAK1,TG-101348,>3000nM
SIK,AST-487,>3000nM
TRKA,Dasatinib,>3000nM
