Kinase,Compound,Predicted_Kd_Category
TRKC,GW-2580,>300nM
TTK,AZD-1152HQPA,>300nM
CSNK1D,LY-333531,>300nM
PRKCI,AST-487,>300nM
CDK2,GSK-1838705A,>300nM
ABL1(H396P)-nonphosphorylated,HKI-272,>300nM
PKAC-alpha,TAE-684,>300nM
CDK2,AC220,>300nM
JAK1(JH2domain-pseudokinase),KW-2449,>300nM
HIPK4,TG-101348,>300nM
PAK4,Pazopanib,>300nM
MEK5,AZD-6244/ARRY-886,>300nM
PIK3CB,GDC-0941,>300nM
BRSK2,MLN-518,>300nM
FLT1,BIRB-796,>300nM
LKB1,CP-690550,>300nM
ABL2,Crizotinib,>300nM
LATS1,HKI-272,>300nM
KIT(L576P),Dasatinib,<300nM
HUNK,Ki-20227,>300nM
TSSK1B,AZD-2171,>300nM
PIK3CG,LY-333531,>300nM
YSK4,Lapatinib,>300nM
TAOK3,Vandetanib,>300nM
NEK1,CHIR-265/RAF-265,>300nM
ACVR1,Crizotinib,>300nM
PCTK3,GDC-0879,>300nM
CDC2L1,CEP-701,>300nM
FER,PHA-665752,>300nM
IRAK4,AZD-1152HQPA,>300nM
SBK1,SGX-523,>300nM
ERBB3,GSK-690693,>300nM
IRAK3,BMS-345541,>300nM
MARK4,Ki-20227,>300nM
MST4,AB-1010,>300nM
RIPK2,CHIR-265/RAF-265,>300nM
PIP5K2C,PKC-412,>300nM
BMPR1B,BIRB-796,>300nM
RET(M918T),BMS-345541,>300nM
JNK2,AZD-2171,>300nM
MAK,BMS-345541,>300nM
NDR2,A-674563,>300nM
MAP3K15,AB-1010,>300nM
EPHB2,Imatinib,>300nM
PRKR,CHIR-258/TKI-258,>300nM
TRKA,Vandetanib,>300nM
ABL1(H396P)-nonphosphorylated,MLN-518,>300nM
MARK3,SGX-523,>300nM
EPHB2,AB-1010,>300nM
VEGFR2,GSK-690693,>300nM
RET(M918T),BMS-540215,>300nM
MAP4K5,PP-242,>300nM
CDK9,GDC-0941,>300nM
PDPK1,PHA-665752,>300nM
EGFR(L861Q),CHIR-265/RAF-265,>300nM
FGFR4,AT-7519,>300nM
ASK1,Crizotinib,>300nM
DMPK,Pazopanib,>300nM
EGFR(E746-A750del),AC220,>300nM
CLK2,R406,>300nM
MEK1,Staurosporine,<300nM
MAP3K2,Pazopanib,>300nM
ERBB4,Erlotinib,>300nM
AMPK-alpha2,AG-013736,>300nM
HIPK4,LY-317615,>300nM
GSK3B,PP-242,>300nM
PHKG1,ABT-869,>300nM
MARK2,GSK-1838705A,>300nM
RSK4(Kin.Dom.2-C-terminal),GSK-690693,>300nM
FLT4,SB-203580,>300nM
PKMYT1,CI-1033,>300nM
IRAK1,Erlotinib,>300nM
MAP3K4,MLN-518,>300nM
FLT3(D835H),Lapatinib,>300nM
ARK5,GDC-0941,>300nM
CIT,BIRB-796,>300nM
JAK1(JH1domain-catalytic),AZD-2171,>300nM
NDR1,MLN-8054,>300nM
CDK4-cyclinD3,MLN-8054,>300nM
LIMK2,BIBW-2992,>300nM
TRKB,Nilotinib,>300nM
ERK2,GDC-0879,>300nM
DCAMKL3,Ki-20227,>300nM
FLT1,INCB18424,>300nM
MAP3K1,AZD-1152HQPA,>300nM
ERK5,BI-2536,>300nM
SBK1,PP-242,>300nM
SLK,Pazopanib,>300nM
SIK,PKC-412,>300nM
HIPK1,AZD-6244/ARRY-886,>300nM
FLT1,AZD-2171,>300nM
ITK,R547,>300nM
TRKC,BIBW-2992,>300nM
JNK3,AZD-1152HQPA,>300nM
IKK-epsilon,BI-2536,>300nM
PFTAIRE2,R547,>300nM
MYO3B,BMS-387032/SNS-032,>300nM
EPHA7,MLN-120B,>300nM
PKN1,GW-2580,>300nM
TEC,CEP-701,>300nM
KIT,PHA-665752,>300nM
IRAK3,BI-2536,>300nM
CDKL1,BMS-345541,>300nM
MARK1,Gefitinib,>300nM
ICK,BMS-345541,>300nM
MAPKAPK2,INCB18424,>300nM
FGFR2,BIRB-796,>300nM
ASK1,Vandetanib,>300nM
ERK1,PD-173955,>300nM
ABL1(H396P)-phosphorylated,PHA-665752,>300nM
MAK,BMS-540215,>300nM
OSR1,Vandetanib,>300nM
CDK4-cyclinD1,MLN-518,>300nM
EPHA3,Erlotinib,>300nM
JAK3(JH1domain-catalytic),BMS-540215,>300nM
TNK1,ABT-869,>300nM
BRAF(V600E),Gefitinib,>300nM
ALK,AST-487,>300nM
TAOK2,CHIR-258/TKI-258,>300nM
MLK1,CHIR-265/RAF-265,>300nM
p38-gamma,AZD-6244/ARRY-886,>300nM
FAK,Staurosporine,<300nM
MAK,A-674563,>300nM
TAK1,PKC-412,<300nM
PIK3CA(Q546K),PKC-412,>300nM
BRSK2,AZD-2171,>300nM
PKN1,BMS-345541,>300nM
ABL1(T315I)-phosphorylated,Erlotinib,<300nM
PYK2,Lapatinib,>300nM
NLK,CHIR-265/RAF-265,>300nM
ADCK4,GDC-0941,>300nM
PRKCH,Ki-20227,>300nM
CDK11,Ki-20227,>300nM
FES,CP-690550,>300nM
TGFBR2,Nilotinib,>300nM
WEE1,INCB18424,>300nM
ABL1(F317L)-phosphorylated,R406,>300nM
PIP5K1C,CHIR-258/TKI-258,>300nM
KIT(D816V),JNJ-28312141,<300nM
FLT1,Imatinib,>300nM
PIK3CA(H1047L),CI-1033,>300nM
CAMK2A,Lapatinib,>300nM
RSK3(Kin.Dom.1-N-terminal),Nilotinib,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),AST-487,>300nM
EPHA3,CHIR-258/TKI-258,>300nM
CSNK1E,GW-2580,>300nM
AKT2,Flavopiridol,>300nM
CAMKK2,R547,>300nM
MAP4K3,Ki-20227,>300nM
CHEK1,PP-242,>300nM
PIK3CA(H1047L),TG-101348,>300nM
MET(Y1235D),SGX-523,<300nM
NIM1,AT-7519,>300nM
PIK3CA(H1047Y),CI-1033,>300nM
CDKL3,LY-333531,>300nM
ASK2,GSK-690693,>300nM
CLK2,CHIR-258/TKI-258,>300nM
CLK1,Nilotinib,>300nM
PLK3,R547,>300nM
CDK2,BIBW-2992,>300nM
ZAK,AT-7519,>300nM
RSK4(Kin.Dom.1-N-terminal),BMS-540215,>300nM
KIT,SGX-523,>300nM
EGFR(L861Q),Nilotinib,>300nM
TESK1,Lapatinib,>300nM
FLT3(R834Q),HKI-272,>300nM
TRKC,SGX-523,>300nM
DRAK1,SB-203580,>300nM
FLT3(ITD),HKI-272,>300nM
HIPK1,AST-487,>300nM
TTK,ABT-869,>300nM
MYO3A,PKC-412,>300nM
EPHA2,CHIR-265/RAF-265,>300nM
"EGFR(L747-T751del,Sins)",ABT-869,>300nM
PIK3CA(H1047L),KW-2449,>300nM
KIT(A829P),JNJ-28312141,<300nM
MKNK1,BMS-540215,>300nM
MARK4,BMS-345541,>300nM
MST1,Flavopiridol,>300nM
DYRK2,ABT-869,>300nM
ABL1(F317L)-nonphosphorylated,GDC-0879,>300nM
p38-delta,PLX-4720,>300nM
SNARK,CHIR-265/RAF-265,>300nM
PLK3,PD-173955,>300nM
PIK3CA(Q546K),Staurosporine,>300nM
BRSK2,TAE-684,>300nM
MET(Y1235D),GDC-0941,>300nM
GRK7,Dasatinib,>300nM
CASK,MLN-8054,>300nM
ABL1(M351T)-phosphorylated,Dasatinib,<300nM
STK16,Imatinib,>300nM
FES,AZD-1152HQPA,>300nM
ICK,MLN-120B,>300nM
EPHA4,Nilotinib,>300nM
TYRO3,GDC-0941,>300nM
AKT2,AG-013736,>300nM
NDR1,KW-2449,>300nM
PIP5K2C,BMS-345541,>300nM
MKNK1,BIBW-2992,>300nM
"KIT(V559D,V654A)",TAE-684,<300nM
NDR2,Vandetanib,>300nM
FRK,ABT-869,>300nM
RSK1(Kin.Dom.2-C-terminal),CP-690550,>300nM
PRKCH,TG-101348,>300nM
MAP3K15,PD-173955,>300nM
CAMK2B,GSK-1838705A,>300nM
KIT(D816V),MLN-120B,>300nM
CDK7,KW-2449,>300nM
ABL1(E255K)-phosphorylated,HKI-272,>300nM
EPHA8,Flavopiridol,>300nM
EPHA3,Pazopanib,>300nM
PRP4,Ki-20227,>300nM
BIKE,Nilotinib,>300nM
FYN,CP-690550,>300nM
CSNK1A1L,CP-690550,>300nM
DYRK2,PKC-412,>300nM
EPHB6,A-674563,>300nM
FGFR4,CHIR-265/RAF-265,>300nM
LIMK2,PHA-665752,>300nM
PRKR,PP-242,>300nM
PLK1,PKC-412,>300nM
PIM2,BIBW-2992,>300nM
EGFR(L858R),SB-203580,>300nM
TYRO3,Dasatinib,>300nM
FLT3(D835H),Staurosporine,<300nM
PIK3C2G,AB-1010,>300nM
TNNI3K,GW-2580,>300nM
ERBB3,CP-690550,>300nM
ERBB3,R547,>300nM
RIPK4,CP-690550,>300nM
JAK3(JH1domain-catalytic),TAE-684,<300nM
SGK3,GSK-1838705A,>300nM
PIK3CG,AG-013736,>300nM
ZAK,Pazopanib,>300nM
PAK7,BMS-345541,>300nM
PIK3CB,Flavopiridol,>300nM
MYLK,Nilotinib,>300nM
JAK3(JH1domain-catalytic),ABT-869,>300nM
LCK,Ki-20227,>300nM
CDK11,Pazopanib,>300nM
BRAF,Erlotinib,>300nM
DDR1,Imatinib,<300nM
LIMK2,AZD-1152HQPA,>300nM
EIF2AK1,AZD-2171,>300nM
MRCKB,HKI-272,>300nM
FLT3(N841I),Ki-20227,>300nM
MERTK,A-674563,>300nM
MAP4K2,Nilotinib,>300nM
ARK5,AT-7519,>300nM
CASK,PP-242,>300nM
IGF1R,Imatinib,>300nM
TIE1,Crizotinib,>300nM
WEE2,BMS-345541,>300nM
CDKL1,A-674563,>300nM
LIMK2,GSK-690693,>300nM
TLK1,GW-2580,>300nM
CSNK2A2,GDC-0941,>300nM
CSNK1A1L,CHIR-258/TKI-258,>300nM
RIPK2,AZD-1152HQPA,>300nM
PIK3C2G,Flavopiridol,>300nM
HIPK1,MLN-8054,>300nM
CAMKK2,AB-1010,>300nM
LRRK2(G2019S),GSK-1838705A,>300nM
ABL1(T315I)-nonphosphorylated,GDC-0879,>300nM
MLK2,AT-7519,>300nM
FGFR3(G697C),BIRB-796,>300nM
"KIT(V559D,V654A)",PP-242,>300nM
FES,CEP-701,>300nM
MAP3K15,ABT-869,>300nM
PRKCQ,R547,>300nM
EPHB4,SB-203580,>300nM
BMPR1A,TAE-684,<300nM
MST1,AG-013736,>300nM
PLK3,BMS-345541,>300nM
EPHB4,Ki-20227,>300nM
DCAMKL1,AC220,>300nM
AURKC,JNJ-28312141,>300nM
MST4,Staurosporine,<300nM
RSK4(Kin.Dom.1-N-terminal),Dasatinib,>300nM
MRCKA,HKI-272,>300nM
"GCN2(Kin.Dom.2,S808G)",Nilotinib,>300nM
MLCK,CHIR-265/RAF-265,>300nM
SNRK,GSK-1838705A,>300nM
CAMK1,Staurosporine,<300nM
TXK,Staurosporine,<300nM
MUSK,AG-013736,>300nM
FLT1,AST-487,<300nM
HIPK4,KW-2449,<300nM
RSK4(Kin.Dom.2-C-terminal),LY-333531,>300nM
MKNK1,LY-317615,>300nM
STK16,TG-101348,>300nM
JNK2,AB-1010,>300nM
TLK2,Erlotinib,>300nM
DCAMKL3,TG-101348,>300nM
RSK2(Kin.Dom.1-N-terminal),Dasatinib,>300nM
PLK3,SB-203580,>300nM
PLK2,AB-1010,>300nM
CDC2L5,Erlotinib,>300nM
ROCK1,LY-317615,>300nM
ROCK1,Nilotinib,>300nM
CDC2L1,BIRB-796,>300nM
MRCKB,GDC-0941,>300nM
HPK1,CP-690550,>300nM
ASK2,AZD-2171,>300nM
CSK,PLX-4720,>300nM
PCTK2,GDC-0941,>300nM
EPHB4,GSK-690693,>300nM
ABL1(T315I)-nonphosphorylated,ABT-869,>300nM
PIK3CD,Ki-20227,>300nM
AKT2,Staurosporine,<300nM
PFPK5(P.falciparum),CEP-701,>300nM
MEK1,GSK-690693,>300nM
SRC,INCB18424,>300nM
CDK2,Ki-20227,>300nM
NEK9,BI-2536,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),GSK-1838705A,>300nM
AXL,MLN-518,>300nM
CDK4-cyclinD1,PHA-665752,>300nM
PIK3CG,PTK-787,>300nM
DYRK2,PHA-665752,>300nM
PDGFRA,Nilotinib,<300nM
ABL1(H396P)-nonphosphorylated,CHIR-265/RAF-265,>300nM
MINK,GDC-0941,>300nM
CDC2L5,BMS-387032/SNS-032,>300nM
CDC2L1,AC220,>300nM
KIT(D816V),Lapatinib,>300nM
LIMK2,Erlotinib,>300nM
AURKA,GDC-0941,>300nM
ABL1(H396P)-nonphosphorylated,BMS-345541,>300nM
MRCKA,PLX-4720,>300nM
ABL1(E255K)-phosphorylated,TAE-684,<300nM
RIPK5,AZD-6244/ARRY-886,>300nM
MAP3K4,GSK-1838705A,>300nM
MLK2,PD-173955,>300nM
RIOK2,PKC-412,>300nM
ABL1(F317L)-phosphorylated,Flavopiridol,>300nM
"KIT(V559D,V654A)",R406,<300nM
MKK7,Ki-20227,>300nM
ERK2,BI-2536,>300nM
NEK2,GDC-0941,>300nM
CDKL5,KW-2449,<300nM
FLT1,PHA-665752,>300nM
TIE1,PLX-4720,>300nM
ERBB4,AST-487,>300nM
SBK1,Ki-20227,>300nM
MAST1,GSK-690693,>300nM
EGFR(G719C),HKI-272,<300nM
MARK4,PTK-787,>300nM
ABL1(H396P)-phosphorylated,PD-173955,<300nM
ROCK1,PKC-412,>300nM
RET(M918T),Vandetanib,<300nM
DCAMKL1,JNJ-28312141,>300nM
VEGFR2,AT-7519,>300nM
CDK7,Imatinib,>300nM
LATS2,LY-317615,>300nM
ABL1-phosphorylated,CHIR-265/RAF-265,>300nM
ADCK4,AST-487,>300nM
FLT3(D835Y),ABT-869,<300nM
BTK,CEP-701,<300nM
RIPK1,GDC-0879,>300nM
MEK2,GSK-690693,>300nM
TIE2,MLN-518,>300nM
ICK,CEP-701,>300nM
SRMS,BI-2536,>300nM
MAP4K3,GSK-1838705A,>300nM
DAPK2,AT-7519,>300nM
RIOK2,ABT-869,>300nM
CDK3,CEP-701,<300nM
RPS6KA4(Kin.Dom.2-C-terminal),TG-101348,>300nM
RSK4(Kin.Dom.1-N-terminal),TAE-684,<300nM
BMPR1B,PTK-787,>300nM
EPHA7,PP-242,>300nM
ADCK3,KW-2449,>300nM
PIP5K1A,CI-1033,>300nM
CSNK2A2,PTK-787,>300nM
CLK3,PD-173955,>300nM
KIT,CHIR-258/TKI-258,<300nM
CAMK1,MLN-8054,>300nM
MAST1,AST-487,>300nM
PKAC-alpha,PTK-787,>300nM
CAMKK1,PHA-665752,>300nM
"EGFR(L858R,T790M)",PD-173955,>300nM
CSNK1G1,Lapatinib,>300nM
SYK,R547,>300nM
BRAF(V600E),PKC-412,>300nM
HIPK3,Ki-20227,>300nM
CSNK1G1,AT-7519,>300nM
EPHB1,CP-690550,>300nM
ACVR1,LY-317615,>300nM
BRK,INCB18424,>300nM
ALK,Imatinib,>300nM
RET(V804L),BIRB-796,>300nM
RET(M918T),LY-333531,>300nM
MAP4K4,Staurosporine,<300nM
TTK,PHA-665752,>300nM
ABL1(H396P)-phosphorylated,Staurosporine,<300nM
ROS1,BMS-540215,>300nM
TRPM6,BMS-387032/SNS-032,>300nM
RIOK2,Vandetanib,>300nM
MYLK,A-674563,>300nM
DYRK2,LY-317615,>300nM
ERBB3,JNJ-28312141,>300nM
"EGFR(L747-E749del, A750P)",MLN-120B,>300nM
TIE2,AB-1010,>300nM
ZAP70,AB-1010,>300nM
DYRK2,TAE-684,>300nM
CAMK4,Erlotinib,>300nM
CTK,CI-1033,>300nM
PYK2,MLN-120B,>300nM
JAK2(JH1domain-catalytic),LY-317615,>300nM
CLK3,PTK-787,>300nM
KIT(D816H),BIRB-796,>300nM
PIP5K2B,Dasatinib,>300nM
PIK3CD,SGX-523,>300nM
MARK2,BIRB-796,>300nM
FGFR3(G697C),AST-487,>300nM
PIK3CA(H1047L),LY-333531,>300nM
"GCN2(Kin.Dom.2,S808G)",TG-101348,<300nM
DRAK1,GSK-1838705A,>300nM
PKN2,GDC-0879,>300nM
PIK3CA,Crizotinib,>300nM
"EGFR(L747-S752del, P753S)",CHIR-265/RAF-265,>300nM
TGFBR2,INCB18424,>300nM
BRK,KW-2449,>300nM
p38-alpha,CP-690550,>300nM
TAOK2,Erlotinib,>300nM
TSSK1B,BIRB-796,>300nM
PIM3,BMS-345541,>300nM
MYLK2,PTK-787,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),Erlotinib,>300nM
SRC,Erlotinib,>300nM
LATS2,GSK-690693,>300nM
FLT3(N841I),PHA-665752,<300nM
FRK,AZD-6244/ARRY-886,>300nM
FYN,INCB18424,>300nM
CDK9,JNJ-28312141,>300nM
NLK,PP-242,>300nM
BMX,PD-173955,>300nM
STK39,AT-7519,>300nM
MYLK,CHIR-265/RAF-265,>300nM
STK36,LY-333531,>300nM
SgK110,Vandetanib,>300nM
NEK7,LY-333531,>300nM
WEE2,CEP-701,>300nM
VEGFR2,BMS-540215,<300nM
DYRK2,BMS-345541,>300nM
RSK1(Kin.Dom.1-N-terminal),BIBW-2992,>300nM
CSNK2A2,CI-1033,>300nM
PCTK3,AST-487,<300nM
RET(M918T),HKI-272,>300nM
p38-delta,Erlotinib,>300nM
CLK1,GSK-1838705A,>300nM
TGFBR1,R547,>300nM
TAOK1,Lapatinib,>300nM
EPHB4,Erlotinib,>300nM
AURKA,Ki-20227,>300nM
EPHB1,SB-203580,>300nM
MYLK4,BMS-345541,>300nM
CSNK2A2,R406,<300nM
ERBB2,Erlotinib,>300nM
ULK1,Pazopanib,>300nM
PRKR,TAE-684,>300nM
TLK1,LY-317615,>300nM
ROCK2,Lapatinib,>300nM
FYN,TG-101348,<300nM
CAMK4,AST-487,>300nM
p38-beta,TAE-684,>300nM
SYK,AZD-1152HQPA,>300nM
MAK,CI-1033,>300nM
"EGFR(L747-S752del, P753S)",HKI-272,<300nM
MYO3A,Ki-20227,>300nM
LKB1,AZD-2171,>300nM
MAP4K3,BIRB-796,>300nM
PHKG1,TG-101348,>300nM
AAK1,TG-101348,>300nM
SIK,AST-487,>300nM
TRKA,Dasatinib,>300nM
FAK,LY-333531,>300nM
INSR,GSK-690693,>300nM
TRKB,SGX-523,>300nM
FLT3(ITD),BIBW-2992,>300nM
RET,GDC-0879,>300nM
ROCK1,JNJ-28312141,>300nM
BLK,GDC-0879,>300nM
PLK4,PHA-665752,>300nM
ERK5,AZD-1152HQPA,>300nM
PLK2,PHA-665752,>300nM
"KIT(V559D,T670I)",MLN-8054,>300nM
FLT3(N841I),GDC-0941,>300nM
CAMK1D,ABT-869,>300nM
CAMK1G,GSK-1838705A,>300nM
PIK3CB,ABT-869,>300nM
LYN,CP-690550,>300nM
FGR,A-674563,>300nM
PCTK2,Pazopanib,>300nM
ACVRL1,JNJ-28312141,>300nM
FLT3,Staurosporine,<300nM
CDK2,A-674563,>300nM
CDK5,GSK-1838705A,>300nM
ABL1(Y253F)-phosphorylated,BMS-345541,>300nM
CDK8,MLN-518,>300nM
SBK1,AZD-6244/ARRY-886,>300nM
PIP5K2C,PD-173955,>300nM
BLK,MLN-8054,>300nM
BLK,PLX-4720,>300nM
CDKL1,R406,>300nM
p38-gamma,R547,>300nM
MYLK2,PKC-412,>300nM
YES,AZD-1152HQPA,>300nM
ERN1,SGX-523,>300nM
HCK,MLN-518,>300nM
NEK11,AZD-6244/ARRY-886,>300nM
PKAC-alpha,BIBW-2992,>300nM
NEK7,AZD-1152HQPA,>300nM
CAMK2G,CP-690550,>300nM
MKK7,Staurosporine,<300nM
ULK3,PTK-787,>300nM
CAMK4,PTK-787,>300nM
EPHB1,AB-1010,>300nM
CTK,R406,>300nM
IKK-beta,PKC-412,>300nM
TNIK,LY-317615,>300nM
IRAK4,R406,>300nM
PRKD1,PTK-787,>300nM
FRK,PHA-665752,>300nM
LKB1,AG-013736,>300nM
MRCKB,BMS-387032/SNS-032,>300nM
PRKCI,LY-317615,>300nM
JAK2(JH1domain-catalytic),INCB18424,>300nM
BRSK2,Staurosporine,<300nM
"KIT(V559D,T670I)",TG-101348,<300nM
MAP3K2,LY-333531,>300nM
"EGFR(L747-T751del,Sins)",Gefitinib,<300nM
ABL1-nonphosphorylated,Vandetanib,<300nM
DCAMKL2,AG-013736,>300nM
ACVR1,BI-2536,>300nM
BRSK1,KW-2449,>300nM
MYO3A,AZD-2171,>300nM
ERBB2,AZD-1152HQPA,>300nM
BLK,MLN-120B,>300nM
CHEK2,PTK-787,>300nM
DDR1,LY-333531,>300nM
S6K1,R547,>300nM
MARK1,Ki-20227,>300nM
CDK2,GSK-690693,>300nM
EPHB2,Pazopanib,>300nM
ABL1(T315I)-nonphosphorylated,INCB18424,>300nM
ERBB4,SB-203580,>300nM
PIK4CB,MLN-120B,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),AG-013736,>300nM
ERK5,R547,>300nM
NDR1,Gefitinib,>300nM
FGFR1,GW-2580,>300nM
STK35,GW-2580,>300nM
CDK11,AB-1010,>300nM
FER,SGX-523,>300nM
ERK5,Staurosporine,>300nM
DYRK1B,Erlotinib,>300nM
EPHA6,JNJ-28312141,>300nM
RIPK2,CI-1033,>300nM
JAK2(JH1domain-catalytic),Vandetanib,>300nM
RSK2(Kin.Dom.1-N-terminal),GSK-690693,>300nM
MEK1,CEP-701,<300nM
SIK,R547,>300nM
CHEK2,GSK-1838705A,>300nM
PIK3C2G,A-674563,>300nM
QSK,Nilotinib,>300nM
CSNK1A1,GDC-0941,>300nM
MST3,Nilotinib,>300nM
LRRK2,JNJ-28312141,>300nM
RIOK3,CI-1033,>300nM
ABL1(F317L)-nonphosphorylated,PHA-665752,>300nM
TGFBR1,GDC-0941,>300nM
ANKK1,MLN-518,>300nM
ABL1(F317L)-nonphosphorylated,Vandetanib,<300nM
p38-alpha,Vandetanib,>300nM
AMPK-alpha1,LY-333531,>300nM
YANK1,AG-013736,>300nM
ABL1(H396P)-nonphosphorylated,Imatinib,<300nM
TXK,AB-1010,>300nM
RIPK1,CI-1033,>300nM
PIM2,ABT-869,>300nM
ANKK1,AST-487,>300nM
MAP4K4,Dasatinib,>300nM
GRK7,JNJ-28312141,>300nM
MINK,PHA-665752,>300nM
ABL1(F317L)-nonphosphorylated,CHIR-265/RAF-265,>300nM
EGFR(L858R),Ki-20227,>300nM
EPHA7,CHIR-258/TKI-258,>300nM
CAMK1G,AZD-2171,>300nM
ZAP70,PHA-665752,>300nM
FAK,KW-2449,>300nM
ICK,Gefitinib,>300nM
LIMK2,Gefitinib,>300nM
MAP3K1,BIRB-796,>300nM
JAK1(JH2domain-pseudokinase),PLX-4720,>300nM
GSK3A,Vandetanib,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),R547,>300nM
ADCK4,Vandetanib,>300nM
FGFR3(G697C),Imatinib,>300nM
PKAC-beta,PP-242,>300nM
NEK6,PKC-412,>300nM
"KIT(V559D,V654A)",MLN-120B,>300nM
EPHA1,TG-101348,>300nM
PAK4,LY-317615,>300nM
MEK4,Ki-20227,>300nM
SGK3,Nilotinib,>300nM
DRAK1,GSK-690693,>300nM
PAK3,LY-333531,>300nM
NEK5,AC220,>300nM
NEK4,Flavopiridol,>300nM
FLT3(K663Q),R406,<300nM
TNIK,CEP-701,<300nM
SRPK3,Crizotinib,>300nM
PIK3CA(C420R),Lapatinib,>300nM
CSNK1G3,BMS-345541,>300nM
CSK,Staurosporine,<300nM
LCK,ABT-869,>300nM
ULK1,SGX-523,>300nM
MLK2,SGX-523,>300nM
MLK2,GSK-690693,>300nM
ABL1(M351T)-phosphorylated,BI-2536,>300nM
"KIT(V559D,T670I)",BIRB-796,>300nM
CAMK2G,AST-487,>300nM
BMPR2,MLN-8054,>300nM
PFTAIRE2,BMS-540215,>300nM
PRKD1,BMS-345541,>300nM
MAP4K3,Gefitinib,>300nM
DAPK2,PD-173955,>300nM
CAMK1D,PD-173955,>300nM
ITK,GSK-690693,>300nM
PAK2,AC220,>300nM
PIK3CA(C420R),BMS-345541,>300nM
CAMK2B,CEP-701,<300nM
MAP4K3,INCB18424,>300nM
PRKX,GDC-0941,>300nM
STK33,Vandetanib,>300nM
p38-delta,HKI-272,>300nM
CIT,AST-487,>300nM
TNK2,R547,>300nM
PFTAIRE2,AZD-6244/ARRY-886,>300nM
RSK1(Kin.Dom.1-N-terminal),AC220,>300nM
HIPK2,BIBW-2992,>300nM
CAMK2A,ABT-869,>300nM
JNK1,INCB18424,>300nM
MKK7,PKC-412,>300nM
CSNK1D,HKI-272,>300nM
PAK4,BI-2536,>300nM
CAMK1,BIRB-796,>300nM
RIPK1,BMS-387032/SNS-032,>300nM
MELK,Gefitinib,>300nM
SRPK1,R547,>300nM
LOK,R547,<300nM
ABL1(T315I)-phosphorylated,PTK-787,>300nM
LCK,AT-7519,>300nM
NEK3,AG-013736,>300nM
PRKD3,AB-1010,>300nM
FGFR3,GDC-0941,>300nM
"EGFR(L858R,T790M)",R406,<300nM
NEK2,Ki-20227,>300nM
YANK1,PLX-4720,>300nM
DCAMKL3,CP-690550,>300nM
TRPM6,GW-2580,>300nM
MEK5,SB-203580,>300nM
NEK9,A-674563,>300nM
NEK9,AB-1010,>300nM
KIT(D816V),PHA-665752,>300nM
IKK-beta,PLX-4720,>300nM
MARK1,Erlotinib,>300nM
CSNK1A1L,MLN-8054,>300nM
CSNK1E,LY-333531,>300nM
"KIT(V559D,T670I)",A-674563,>300nM
PAK7,BIBW-2992,>300nM
JAK1(JH1domain-catalytic),BMS-540215,>300nM
CAMK2D,GDC-0941,>300nM
BMPR2,SB-203580,>300nM
PRKR,R406,>300nM
TSSK1B,AG-013736,>300nM
EPHB2,AG-013736,>300nM
PRKX,AC220,>300nM
EPHA7,TAE-684,>300nM
IKK-beta,CI-1033,>300nM
MAP3K4,R547,>300nM
TYK2(JH1domain-catalytic),CI-1033,>300nM
FES,BI-2536,>300nM
SGK3,HKI-272,>300nM
JNK1,TG-101348,>300nM
CSNK1A1L,MLN-120B,>300nM
AKT2,Imatinib,>300nM
MLK3,AZD-6244/ARRY-886,>300nM
ABL1(M351T)-phosphorylated,Ki-20227,>300nM
PRKR,GSK-690693,>300nM
ABL1-nonphosphorylated,BIBW-2992,>300nM
CDK3,Flavopiridol,>300nM
FGFR3,R406,<300nM
TNK1,GDC-0879,>300nM
ACVR1,MLN-518,>300nM
FES,INCB18424,>300nM
MAP4K5,AST-487,<300nM
TRPM6,SGX-523,>300nM
EPHB6,Dasatinib,>300nM
DDR1,PHA-665752,>300nM
DCAMKL3,MLN-120B,>300nM
PKAC-beta,ABT-869,>300nM
TAK1,Dasatinib,>300nM
PKAC-beta,Ki-20227,>300nM
CDKL3,Flavopiridol,>300nM
YANK1,TAE-684,>300nM
ASK1,BI-2536,>300nM
MAPKAPK2,CI-1033,>300nM
PRKG1,BMS-387032/SNS-032,>300nM
ABL1(M351T)-phosphorylated,Vandetanib,<300nM
MYLK2,AZD-1152HQPA,>300nM
BMX,KW-2449,>300nM
RIPK5,PP-242,>300nM
TNK2,JNJ-28312141,>300nM
MKNK2,INCB18424,>300nM
INSRR,PTK-787,>300nM
WEE1,SGX-523,>300nM
BRAF(V600E),PHA-665752,>300nM
PIP5K1C,Imatinib,>300nM
HIPK1,JNJ-28312141,>300nM
SLK,Ki-20227,>300nM
KIT(L576P),GDC-0941,>300nM
ADCK3,GDC-0941,>300nM
SBK1,TG-101348,>300nM
DLK,BIBW-2992,>300nM
PIK3C2G,CEP-701,>300nM
PRKD2,Erlotinib,>300nM
YANK1,SB-203580,>300nM
IKK-epsilon,KW-2449,>300nM
BMPR2,CHIR-258/TKI-258,>300nM
FGFR2,INCB18424,>300nM
MEK5,GDC-0879,>300nM
MARK2,Gefitinib,>300nM
